Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
444.336,13885,-21,20,69
444.824,13881,-9,20,73
445.308,13881,21,20,76
445.785,13878,-9,20,80
446.329,13885,37,20,82
446.832,13881,-6,20,84
447.339,13881,-3,20,85
447.812,13885,6,20,86
448.315,13878,-18,20,86
448.855,13878,-18,20,86
449.378,13878,-18,20,86
449.826,13878,-18,20,86
450.314,13878,-18,20,86
450.861,13878,-18,20,86
451.343,13878,-18,20,86
451.818,13878,-18,20,86
452.289,13878,-18,20,86
452.834,13878,-18,20,86
453.333,13885,-28,20,87
453.850,13885,-28,20,87
454.334,13885,-28,20,87
454.854,13885,-28,20,87
455.353,13885,-28,20,87
455.871,13885,-28,20,87
456.357,13885,-28,20,87
456.838,13885,-28,20,87
457.355,13885,-28,20,87
457.803,13885,-28,20,87
458.343,13885,-28,20,87
458.814,13888,-31,20,87
459.328,13888,-31,20,87
459.843,13888,-31,20,87
460.323,13888,-31,20,87
460.845,13888,-31,20,87
461.332,13888,-31,20,87
461.820,13888,-31,20,87
462.331,13888,-31,20,87
462.864,13888,-31,20,87
463.355,13888,-31,20,87
463.819,13888,-31,20,89
464.319,14180,23918,20,93
464.828,14180,23918,20,94
465.345,14180,23918,20,95
465.870,14180,23918,20,95
466.307,14180,23918,20,95
466.840,14180,23918,20,95
467.342,14180,23918,20,95
467.792,14180,23918,20,95
468.322,14180,23918,20,95
468.862,14180,23918,20,95
469.344,14180,23918,20,95
469.822,14202,23909,20,95
470.358,14205,23915,20,95
470.806,14202,23950,20,95
471.363,14209,23931,20,95
471.834,14212,23909,20,95
472.375,14216,23909,20,95
472.815,14212,23871,20,95
473.352,14216,23903,20,95
473.872,14216,23903,20,95
474.353,14216,23909,20,95
474.831,14216,23878,20,95
475.382,14216,23921,20,95
475.837,14220,23900,20,95
476.294,14223,23940,20,96
476.826,14223,23937,20,96
477.347,14223,23950,20,96
477.866,14227,23946,20,96
478.294,14223,23928,20,96
478.857,14227,23909,20,96
479.347,14227,23909,20,96
479.848,14234,23896,20,96
480.359,14234,23893,20,96
480.875,14234,23868,20,96
481.346,14241,23946,20,96
481.828,14234,23900,20,96
482.335,14238,23934,20,96
482.842,14238,23928,20,96
483.326,14238,23915,20,96
483.923,14238,23962,20,96
484.338,14248,23900,20,96
484.808,14245,23890,20,96
485.348,14248,23921,20,96
485.831,14241,23900,20,96
486.332,14241,23903,20,96
486.843,14248,23921,20,96
487.351,14252,23909,20,96
487.837,14248,23940,20,96
488.341,14252,23915,20,96
488.850,14248,23871,20,96
489.354,14252,23934,20,96
489.829,14252,23896,20,96
490.350,14259,23893,20,96
490.836,14256,23912,20,96
491.366,14256,23928,20,96
491.840,14259,23921,20,96
492.332,14256,23937,20,96
492.802,14256,23900,20,96
493.321,14259,23928,20,96
493.879,14256,23912,20,96
494.359,14263,23940,20,96
494.847,14259,23881,20,96
495.361,14266,23887,20,96
495.854,14259,23900,20,96
496.336,14263,23918,20,96
496.906,14266,23934,20,96
497.382,14259,23931,20,96
497.906,14263,23928,20,96
498.386,14270,23918,20,96
499.220,14266,23896,20,96
499.553,14263,23896,20,96
499.999,14270,23909,20,96
500.378,14270,23940,20,96
500.934,14266,23915,20,96
501.440,14270,23921,20,96
501.858,14270,23903,20,96
502.395,14277,23915,20,96
502.901,14274,23903,20,96
503.342,14266,23915,20,96
503.808,14277,23934,20,96
504.372,14277,23890,20,96
504.878,14274,23918,20,96
505.374,14274,23915,20,96
505.868,14277,23928,20,96
506.349,14277,23909,20,96
506.882,14281,23878,20,96
507.339,14281,23909,20,96
507.845,14277,23928,20,96
508.403,14284,23909,20,96
508.887,14274,23931,20,96
509.442,14277,23915,20,96
509.867,14281,23909,20,96
510.406,14281,23900,20,96
510.958,14288,23900,20,96
511.442,14281,23909,20,96
511.990,14281,23903,20,96
512.418,14288,23887,20,96
512.959,14284,23912,20,96
513.357,14292,23959,20,96
513.847,14284,23950,20,96
514.341,14288,23937,20,96
514.918,14288,23934,20,96
515.387,14288,23934,20,96
515.882,14292,23937,20,96
516.384,14295,23918,20,96
516.853,14292,23946,20,96
517.336,14288,23900,20,96
517.848,14292,23893,20,96
518.364,14288,23946,20,96
518.882,14292,23934,20,96
519.426,14292,23918,20,96
519.920,14292,23878,20,96
520.436,14299,23903,20,96
520.928,14295,23931,20,96
521.384,14295,23934,20,96
521.919,14292,23937,20,96
522.480,14295,23890,20,96
522.934,14299,23915,20,96
523.454,14292,23928,20,96
523.960,14299,23937,20,96
524.482,14295,23934,20,96
524.890,14299,23887,20,96
525.376,14299,23934,20,96
525.891,14306,23953,20,96
526.372,14302,23915,20,96
526.850,14306,23934,20,96
527.371,14302,23915,20,96
527.848,14302,23928,20,96
528.400,14306,23912,20,96
528.882,14302,23912,20,96
529.401,14302,23937,20,96
529.875,14302,23915,20,96
530.352,14299,23903,20,96
530.871,14302,23931,20,96
531.363,14310,23946,20,96
531.954,14306,23912,20,96
532.515,14306,23900,20,96
532.899,14306,23918,20,96
533.428,14310,23946,20,96
533.894,14310,23893,20,96
534.356,14310,23912,20,96
534.851,14306,23890,20,96
535.386,14306,23940,20,96
535.903,14313,23903,20,96
536.352,14310,23931,20,96
536.899,14313,23918,20,96
537.424,14313,23918,20,96
537.884,14310,23909,20,96
538.402,14317,23900,20,96
538.854,14310,23909,20,96
539.410,14313,23937,20,96
539.853,14313,23937,20,96
540.357,14317,23900,20,96
540.930,14313,23909,20,96
541.375,14313,23950,20,96
541.955,14317,23962,20,96
542.445,14313,23915,20,96
542.994,14317,23931,20,96
543.406,14320,23931,20,96
544.186,14320,23959,20,96
544.408,14317,23934,20,96
544.946,14320,23934,20,96
545.359,14320,23959,20,96
545.928,14317,23946,20,96
546.408,14317,23931,20,96
547.039,14317,23915,20,96
547.495,14320,23946,20,96
547.890,14320,23912,20,96
548.378,14324,23915,20,96
548.877,14320,23912,20,96
549.371,14324,23931,20,96
549.861,14317,23900,20,96
550.391,14328,23931,20,96
550.859,14324,23912,20,96
551.377,14324,23893,20,96
551.953,14320,23940,20,96
552.363,14324,23934,20,96
552.855,14324,23950,20,96
553.411,14331,23928,20,96
553.911,14328,23931,20,96
554.444,14324,23918,20,96
554.876,14324,23931,20,96
555.369,14324,23940,20,96
555.960,14331,23903,20,96
556.370,14328,23928,20,96
556.887,14324,23903,20,96
557.416,14324,23890,20,96
557.880,14331,23931,20,96
558.371,14328,23890,20,96
558.984,14331,23968,20,96
559.476,14328,23934,20,96
559.838,14331,23946,20,96
560.384,14331,23934,20,96
560.920,14331,23928,20,96
561.391,14335,23959,20,96
561.905,14335,23953,20,96
562.523,14331,23962,20,96
562.897,14324,23931,20,96
563.439,14331,23953,20,96
563.902,14331,23912,20,96
564.366,14335,23915,20,96
564.938,14338,23950,20,96
565.487,14331,23915,20,96
565.858,14338,23937,20,96
566.449,14331,23959,20,96
566.882,14335,23950,20,96
567.395,14335,23921,20,96
567.893,14335,23875,20,96
568.375,14342,23975,20,96
568.896,14335,23940,20,96
569.432,14342,23912,20,96
569.884,14335,23915,20,96
570.403,14338,23928,20,96
570.883,14342,23937,20,96
571.392,14338,23918,20,96
571.867,14342,23946,20,96
572.387,14342,23928,20,96
572.938,14338,23915,20,96
573.382,14342,23921,20,96
574.123,14338,23912,20,96
574.369,14346,23928,20,96
575.047,14338,23903,20,96
575.372,14342,23896,20,96
576.017,14342,23934,20,96
576.395,14335,23931,20,96
576.972,14346,23934,20,96
577.397,14342,23871,20,96
577.978,14349,23912,20,96
578.395,14346,23900,20,96
578.867,14346,23931,20,96
579.409,14346,23921,20,96
579.884,14346,23918,20,96
580.370,14342,23918,20,96
580.913,14346,23890,20,96
581.386,14349,23940,20,96
581.884,14349,23915,20,96
582.398,14346,23875,20,96
582.896,14346,23940,20,96
583.417,14346,23937,20,96
583.871,14349,23900,20,96
584.376,14349,23940,20,96
585.015,14349,23953,20,96
585.410,14353,23909,20,97
585.927,14353,23918,20,97
586.436,14349,23962,20,96
586.927,14349,23893,20,96
587.399,14349,23912,20,96
587.933,14353,23903,20,97
588.394,14349,23881,20,97
588.926,14356,23971,20,97
589.403,14356,23953,20,97
589.876,14356,23931,20,97
590.379,14349,23896,20,97
590.893,14353,23909,20,97
591.398,14353,23968,20,97
591.966,14356,23946,20,97
592.417,14349,23912,20,97
592.887,14353,23934,20,97
593.386,14356,23968,20,97
593.875,14353,23900,20,97
594.487,14353,23940,20,97
594.932,14353,23912,20,97
595.457,14353,23881,20,97
595.984,14353,23896,20,97
596.378,14356,23946,20,97
596.983,14360,23912,20,97
597.443,14360,23934,20,97
597.868,14356,23937,20,97
598.463,14356,23931,20,97
598.970,14356,23928,20,97
599.502,14360,23915,20,97
599.935,14360,23909,20,97
600.406,14360,23950,20,97
600.923,14356,23934,20,97
601.426,14367,23931,20,97
601.883,14364,23968,20,97
602.458,14356,23921,20,97
602.912,14360,23928,20,97
603.403,14360,23940,20,97
603.991,14364,23946,20,97
604.387,14367,23937,20,97
604.880,14360,23887,20,97
605.382,14364,23903,20,97
605.888,14360,23950,20,97
606.382,14360,23881,20,97
607.030,14364,23928,20,97
607.459,14367,23937,20,97
607.975,14360,23946,20,97
608.490,14364,23915,20,97
608.922,14367,23940,20,97
609.386,14367,23893,20,97
609.934,14367,23946,20,97
610.398,14364,23918,20,97
610.902,14367,23959,20,97
611.472,14367,23928,20,97
611.950,14367,23934,20,97
612.409,14364,23959,20,97
612.916,14364,23918,20,97
613.486,14371,23934,20,97
613.882,14364,23918,20,97
614.395,14367,23918,20,97
614.938,14371,23940,20,97
615.410,14367,23931,20,97
615.970,14371,23921,20,97
616.387,14371,23915,20,97
616.951,14367,23915,20,97
617.543,14371,23915,20,97
618.030,14371,23912,20,97
618.455,14367,23931,20,97
618.930,14374,23921,20,97
619.395,14367,23940,20,97
619.913,14374,23934,20,97
620.388,14374,23940,20,97
620.930,14371,23915,20,97
621.443,14374,23928,20,97
621.942,14371,23912,20,97
622.444,14374,23900,20,97
622.912,14371,23871,20,97
623.421,14374,23940,20,97
623.891,14374,23903,20,97
624.361,14374,23915,20,97
624.889,14374,23921,20,97
625.424,14378,23940,20,97
625.889,14374,23934,20,97
626.395,14374,23940,20,97
626.970,14378,23915,20,97
627.422,14378,23937,20,97
627.918,14382,23946,20,97
628.427,14382,23962,20,97
628.939,14382,23946,20,97
629.480,14378,23903,20,97
630.037,14378,23890,20,97
630.476,14374,23918,20,97
630.950,14378,23921,20,97
631.446,14382,23915,20,97
631.935,14378,23890,20,97
632.446,14382,23987,20,97
632.897,14382,23931,20,97
633.395,14385,23921,20,97
633.896,14385,23956,20,97
634.419,14382,23928,20,97
634.947,14389,23915,20,97
635.415,14385,23915,20,97
635.911,14382,23959,20,97
636.414,14385,23968,20,97
636.930,14382,23934,20,97
637.465,14385,23909,20,97
637.896,14385,23912,20,97
638.406,14385,23940,20,97
639.447,14385,23931,20,97
639.772,14389,23940,20,97
639.916,14385,23931,20,97
640.406,14389,23903,20,97
640.974,14389,23959,20,97
641.443,14389,23937,20,97
641.904,14385,23912,20,97
642.474,14385,23912,20,97
643.010,14392,23862,20,97
643.491,14389,23956,20,97
643.904,14392,23940,20,97
644.397,14389,23950,20,97
644.926,14396,23940,20,97
645.421,14392,23968,20,97
645.942,14392,23956,20,97
646.506,14385,23956,20,97
646.950,14389,23946,20,97
647.420,14389,23931,20,97
647.902,14396,23918,20,97
648.404,14389,23950,20,97
648.930,14392,23912,20,97
649.511,14396,23934,20,97
649.932,14396,23871,20,97
650.478,14392,23881,20,97
650.974,14392,23950,20,97
651.556,14392,23915,20,97
652.054,14392,23946,20,97
652.544,14396,23940,20,97
652.903,14396,23912,20,97
653.474,14396,23896,20,97
653.914,14392,23921,20,97
654.404,14396,23878,20,97
