Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
3909.863,13690,-7968,25,37
3910.406,13690,-8009,25,16
3910.849,13690,-7959,25,37
3911.424,13690,-7984,25,16
3911.878,13690,-7975,25,37
3912.409,13690,-8028,25,16
3912.926,13690,-7965,25,37
3913.396,13694,-7971,25,16
3913.859,13698,-7953,25,37
3914.377,13690,-8000,25,16
3914.897,13690,-7940,25,37
3915.405,13694,-7984,25,16
3915.893,13694,-8009,25,37
3916.408,13690,-8012,25,16
3916.872,13690,-7978,25,37
3917.392,13690,-7971,25,16
3917.871,13690,-7987,25,37
3918.377,13690,-7965,25,16
3918.873,13694,-7975,25,37
3919.453,13687,-7928,25,16
3919.842,13687,-8025,25,37
3920.386,13690,-7984,25,16
3920.868,13687,-7934,25,37
3921.398,13687,-7934,25,16
3921.880,13690,-7987,25,37
3922.396,13690,-7990,25,16
3922.857,13687,-7968,25,37
3923.418,13690,-7968,25,16
3923.868,13690,-8000,25,37
3924.407,13687,-8006,25,16
3924.842,13683,-8006,25,37
3925.402,13687,-7959,25,16
3925.876,13690,-7950,25,37
3926.426,13687,-7975,25,16
3926.872,13683,-7996,25,37
3927.396,13690,-7971,25,16
3927.870,13687,-7950,25,37
3928.413,13687,-7984,25,16
3928.838,13683,-7990,25,37
3929.425,13683,-8000,25,16
3929.911,13683,-7950,25,37
3930.391,13687,-7965,25,16
3930.867,13687,-7987,25,37
3931.369,13687,-7978,25,16
3931.901,13687,-7940,25,37
3932.339,13687,-7984,25,16
3932.889,13687,-7953,25,37
3933.442,13687,-7918,25,16
3933.890,13687,-7984,25,37
3934.382,13687,-7968,25,16
3934.954,13683,-7956,25,37
3935.409,13680,-8015,25,16
3935.865,13687,-7990,25,37
3936.354,13676,-7953,25,16
3936.901,13687,-7984,25,37
3937.387,13687,-7956,25,16
3937.865,13687,-7996,25,37
3938.389,13687,-7928,25,16
3938.880,13683,-8000,25,37
3939.373,13690,-7968,25,16
3939.879,13687,-7984,25,37
3940.416,13680,-7990,25,16
3940.859,13683,-7993,25,37
3941.360,13683,-7975,25,16
3941.858,13687,-7959,25,37
3942.385,13683,-7971,25,16
3942.883,13683,-7978,25,37
3943.370,13683,-7984,25,16
3943.919,13683,-8025,25,37
3944.383,13687,-7937,25,16
3944.882,13680,-7978,25,37
3945.366,13683,-7987,25,16
3945.887,13683,-7987,25,37
3946.398,13683,-7984,25,16
3946.896,13690,-7984,25,37
3947.373,13680,-7990,25,16
3947.873,13683,-7984,25,37
3948.366,13683,-7965,25,16
3948.879,13680,-7984,25,37
3949.365,13687,-7978,25,16
3949.874,13683,-7965,25,37
3950.398,13683,-7956,25,16
3950.882,13680,-8012,25,37
3951.386,13687,-7975,25,16
3951.846,13683,-7956,25,37
3952.399,13683,-7965,25,16
3952.873,13680,-7975,25,37
3953.373,13676,-7978,25,16
3953.899,13680,-7975,25,37
3954.372,13683,-7996,25,16
3954.879,13680,-7946,25,37
3955.364,13683,-7990,25,16
3955.858,13680,-7990,25,37
3956.370,13680,-7996,25,16
3956.850,13680,-7968,25,37
3957.417,13683,-7987,25,16
3957.911,13680,-7978,25,37
3958.367,13680,-7959,25,16
3958.854,13672,-7959,25,37
3959.378,13680,-7984,25,16
3959.886,13680,-7971,25,37
3960.376,13680,-8009,25,16
3960.846,13672,-7978,25,37
3961.350,13683,-7968,25,16
3961.903,13676,-8006,25,37
3962.373,13680,-7965,25,16
3962.852,13676,-7975,25,37
3963.393,13676,-7968,25,16
3963.861,13676,-7971,25,37
3964.356,13676,-7990,25,16
3964.948,13676,-7950,25,37
3965.346,13676,-7975,25,16
3965.883,13683,-7946,25,37
3966.359,13672,-7965,25,16
3966.914,13672,-7971,25,37
3967.349,13680,-8015,25,16
3967.870,13676,-7968,25,37
3968.338,13680,-7975,25,16
3968.885,13672,-7953,25,37
3969.348,13680,-7984,25,16
3969.905,13676,-7959,25,37
3970.377,13676,-7965,25,16
3970.875,13680,-8006,25,37
3971.341,13676,-7975,25,16
3971.817,13672,-7978,25,37
3972.377,13672,-8018,25,16
3972.846,13676,-7971,25,37
3973.362,13676,-7984,25,16
3973.845,13672,-7975,25,37
3974.339,13672,-7996,25,16
3974.909,13676,-8000,25,37
3975.406,13672,-8025,25,16
3975.866,13676,-7965,25,37
3976.343,13676,-8015,25,16
3976.839,13669,-7940,25,37
3977.381,13672,-7906,25,16
3977.879,13676,-7928,25,37
3978.373,13676,-7956,25,16
3978.864,13676,-7896,25,37
3979.349,13669,-7950,25,16
3979.850,13676,-7956,25,37
3980.343,13669,-7984,25,16
3980.863,13680,-7946,25,37
3981.372,13676,-7937,25,16
3981.877,13672,-7937,25,37
3982.366,13665,-7968,25,16
3982.871,13669,-7975,25,37
3983.340,13676,-7978,25,16
3983.865,13676,-7990,25,37
3984.355,13676,-7984,25,16
3984.835,13672,-7956,25,37
3985.340,13672,-7965,25,16
3985.841,13669,-7990,25,37
3986.354,13669,-7990,25,16
3986.854,13672,-7928,25,37
3987.338,13672,-8012,25,16
3987.869,13669,-7971,25,37
3988.333,13672,-8000,25,16
3988.860,13669,-7987,25,37
3989.347,13672,-7975,25,16
3989.861,13672,-8015,25,37
3990.332,13669,-7990,25,16
3990.806,13669,-7971,25,37
3991.381,13665,-7968,25,16
3991.845,13672,-7968,25,37
3992.337,13672,-8028,25,16
3992.863,13672,-7984,25,37
3993.335,13665,-7975,25,16
3993.841,13669,-7953,25,37
3994.383,13669,-7978,25,16
3994.830,13669,-7968,25,37
3995.335,13676,-7978,25,16
3995.849,13669,-7990,25,37
3996.329,13672,-7987,25,16
3996.840,13665,-7956,25,37
3997.332,13665,-7959,25,16
3997.855,13662,-7953,25,37
3998.325,13665,-7971,25,16
3998.835,13665,-7971,25,37
3999.375,13665,-7959,25,16
3999.826,13669,-7968,25,37
4000.332,13669,-7984,25,16
4000.810,13665,-7975,25,37
4001.346,13665,-7971,25,16
4001.860,13665,-7987,25,37
4002.325,13669,-7950,25,16
4002.829,13669,-7968,25,37
4003.357,13665,-7978,25,16
4003.886,13665,-7975,25,37
4004.353,13665,-7975,25,16
4004.841,13665,-7959,25,37
4005.349,13658,-7978,25,16
4005.804,13669,-7968,25,37
4006.373,13665,-7987,25,16
4006.851,13665,-7993,25,37
4007.345,13665,-7975,25,16
4007.825,13665,-7953,25,37
4008.357,13665,-7971,25,16
4008.827,13658,-7984,25,37
4009.322,13669,-7968,25,16
4009.887,13669,-7931,25,37
4010.322,13672,-8028,25,16
4010.835,13669,-7968,25,37
4011.350,13662,-8037,25,16
4011.884,13669,-7965,25,37
4012.346,13672,-7959,25,16
4012.856,13665,-7984,25,37
4013.352,13665,-7975,25,16
4013.851,13665,-7984,25,37
4014.367,13665,-7987,25,16
4014.823,13665,-7978,25,37
4015.290,13665,-8012,25,16
4015.826,13662,-7950,25,37
4016.360,13665,-7959,25,16
4016.829,13669,-7978,25,37
4017.318,13665,-7996,25,16
4017.795,13662,-7968,25,37
4018.317,13665,-7978,25,16
4018.800,13662,-7946,25,37
4019.328,13662,-7987,25,16
4019.830,13662,-7937,25,37
4020.317,13662,-7990,25,16
4020.845,13658,-8012,25,37
4021.315,13662,-7956,25,16
4021.856,13665,-7971,25,37
4022.337,13662,-7968,25,16
4022.828,13665,-7959,25,37
4023.347,13662,-7971,25,16
4023.818,13662,-8009,25,37
4024.342,13658,-7971,25,16
4024.813,13658,-7956,25,37
4025.315,13658,-7968,25,16
4025.842,13662,-7937,25,37
4026.314,13662,-7971,25,16
4026.851,13665,-7996,25,37
4027.372,13654,-7987,25,16
4027.908,13662,-7975,25,37
4028.332,13658,-8009,25,16
4028.833,13658,-7975,25,37
4029.324,13654,-7950,25,16
4029.785,13665,-7990,25,37
4030.321,13658,-7978,25,16
4030.859,13662,-7978,25,37
4031.325,13658,-7950,25,16
4031.818,13662,-7950,25,37
4032.346,13662,-7950,25,16
4032.900,13665,-7975,25,37
4033.326,13658,-8025,25,16
4033.835,13662,-7956,25,37
4034.335,13654,-7984,25,16
4034.821,13662,-7971,25,37
4035.335,13654,-7975,25,16
4035.808,13658,-7971,25,37
4036.362,13654,-7959,25,16
4036.793,13662,-8009,25,37
4037.299,13658,-8000,25,16
4037.811,13658,-7993,25,37
4038.285,13658,-7950,25,16
4038.783,13658,-7984,25,37
4039.329,13654,-7978,25,16
4039.841,13658,-7968,25,37
4040.275,13654,-7956,25,16
4040.812,13658,-7968,25,37
4041.314,13658,-7971,25,16
4041.837,13654,-7934,25,37
4042.325,13651,-7950,25,16
4042.819,13658,-8025,25,37
4043.358,13654,-7978,25,16
4043.851,13658,-7928,25,37
4044.323,13654,-7928,25,16
4044.804,13654,-7975,25,37
4045.308,13651,-7965,25,16
4045.831,13654,-7993,25,37
4046.345,13662,-7953,25,16
4046.828,13654,-7984,25,36
4047.355,13654,-8000,25,16
4047.801,13651,-7975,25,37
4048.307,13658,-7990,25,16
4048.800,13651,-7971,25,36
4049.383,13658,-7984,25,16
4049.801,13658,-7950,25,37
4050.349,13651,-7975,25,16
4050.834,13654,-7987,25,37
4051.343,13651,-8009,25,16
4051.829,13654,-7996,25,37
4052.311,13654,-7931,25,16
4052.813,13654,-7978,25,37
4053.310,13651,-7953,25,16
4053.819,13651,-7993,25,37
4054.306,13654,-7950,25,16
4054.798,13654,-7987,25,37
4055.333,13654,-7940,25,16
4055.803,13651,-7965,25,37
4056.349,13651,-7987,25,16
4056.802,13651,-7978,25,37
4057.296,13651,-8018,25,16
4057.767,13647,-8000,25,36
4058.298,13647,-8015,25,16
4058.788,13654,-8028,25,37
4059.303,13654,-7971,25,16
4059.823,13654,-7968,25,37
4060.303,13654,-7975,25,16
4060.845,13651,-7946,25,37
4061.349,13647,-7965,25,16
4061.816,13651,-7971,25,37
4062.322,13654,-7971,25,16
4062.800,13654,-7978,25,37
4063.294,13654,-7965,25,16
4063.926,13651,-7953,25,37
4064.322,13651,-7978,25,16
4064.835,13651,-7940,25,37
4065.319,13647,-7965,25,16
4065.793,13647,-7990,25,37
4066.373,13654,-8009,25,16
4066.798,13651,-7975,25,37
4067.338,13647,-7953,25,16
4067.937,13647,-7996,25,37
4068.298,13647,-7950,25,16
4068.816,13647,-7953,25,37
4069.336,13647,-7959,25,16
4069.886,13651,-7993,25,37
4070.295,13640,-7971,25,15
4070.822,13654,-8046,25,37
4071.315,13647,-7971,25,16
4071.810,13647,-8015,25,37
4072.294,13647,-7978,25,16
4072.797,13647,-7990,25,37
4073.321,13651,-7965,25,16
4073.810,13647,-7978,25,36
4074.294,13651,-8009,25,16
4074.817,13651,-7946,25,37
4075.300,13644,-8006,25,16
4075.781,13647,-7971,25,37
4076.305,13647,-7956,25,16
4076.827,13651,-7971,25,37
4077.298,13651,-7950,25,16
4077.783,13647,-7993,25,36
4078.321,13644,-7978,25,16
4078.798,13644,-7959,25,36
4079.377,13647,-7975,25,16
4079.792,13647,-7937,25,37
4080.303,13651,-8015,25,16
4080.802,13651,-7968,25,37
4081.317,13647,-7965,25,16
4081.803,13644,-7987,25,36
4082.299,13647,-7990,25,16
4082.828,13647,-7984,25,37
4083.331,13644,-7993,25,16
4083.798,13647,-7987,25,37
4084.287,13647,-7984,25,16
4084.786,13647,-7993,25,37
4085.294,13644,-7968,25,16
4085.814,13647,-7956,25,37
4086.318,13640,-7971,25,15
4086.797,13644,-7990,25,37
4087.319,13647,-7984,25,16
4087.782,13644,-7987,25,36
4088.306,13647,-7953,25,16
4088.810,13647,-7965,25,37
4089.346,13644,-7953,25,16
4089.751,13644,-7971,25,37
4090.278,13647,-7956,25,16
4090.786,13644,-7953,25,36
4091.278,13644,-7968,25,16
4091.825,13640,-7965,25,36
4092.291,13640,-7987,25,15
4092.769,13647,-8012,25,37
4093.367,13644,-7940,25,16
4093.831,13644,-7996,25,37
4094.284,13647,-7996,25,16
4094.800,13647,-8000,25,37
4095.285,13644,-8025,25,16
4095.831,13640,-7934,25,36
4096.256,13644,-7984,25,16
4096.802,13644,-7984,25,36
4097.289,13644,-7996,25,16
4097.821,13640,-7993,25,36
4098.330,13647,-7971,25,16
4098.851,13640,-8012,25,36
4099.275,13640,-7971,25,15
4099.823,13633,-7946,25,36
4100.279,13640,-8006,25,15
4100.779,13640,-7940,25,36
4101.334,13640,-7959,25,15
4101.773,13644,-8009,25,37
4102.271,13644,-7965,25,15
4102.806,13640,-8015,25,36
4103.286,13640,-7996,25,15
4103.801,13644,-7959,25,37
4104.333,13640,-7946,25,15
4104.743,13644,-8000,25,37
4105.324,13636,-7946,25,15
4105.842,13640,-7965,25,37
4106.269,13640,-7956,25,15
4106.817,13644,-7959,25,37
4107.340,13644,-7971,25,16
4107.771,13640,-7971,25,36
4108.303,13640,-7978,25,15
4108.796,13644,-7984,25,37
4109.264,13640,-7987,25,15
4109.816,13636,-7937,25,36
4110.288,13636,-7946,25,15
4110.852,13636,-7946,25,36
4111.277,13647,-8006,25,16
4111.780,13640,-7987,25,36
4112.301,13636,-7965,25,15
4112.798,13636,-7934,25,36
4113.294,13644,-7956,25,16
4113.785,13644,-7984,25,37
4114.324,13644,-7940,25,16
4114.764,13633,-7971,25,36
4115.263,13644,-7987,25,16
4115.746,13629,-7968,25,36
4116.272,13640,-7990,25,15
4116.801,13640,-7987,25,36
4117.318,13640,-7946,25,15
4117.793,13636,-8025,25,36
4118.342,13640,-7984,25,15
4118.803,13636,-7971,25,36
4119.378,13640,-7996,25,15
4119.762,13636,-7965,25,36
4120.271,13636,-7984,25,15
4120.769,13636,-7959,25,36
4121.310,13636,-7978,25,15
4121.799,13636,-7971,25,36
4122.292,13636,-8006,25,15
4122.781,13633,-8025,25,36
4123.229,13640,-7928,25,15
4123.881,13629,-7950,25,36
4124.266,13640,-7959,25,15
4124.818,13636,-7990,25,36
4125.278,13636,-7978,25,15
4125.769,13636,-8018,25,36
4126.293,13636,-7968,25,15
4126.848,13636,-7968,25,36
4127.347,13636,-7978,25,15
4127.790,13636,-7987,25,36
4128.258,13633,-7915,25,15
4128.800,13640,-7959,25,37
4129.294,13633,-7956,25,15
4129.798,13633,-7925,25,36
4130.292,13636,-7946,25,15
4130.731,13636,-7940,25,36
4131.336,13636,-7984,25,15
4131.794,13636,-7993,25,36
4132.302,13636,-7990,25,15
4132.770,13629,-7975,25,36
4133.338,13633,-7996,25,15
4133.819,13633,-7953,25,36
4134.338,13633,-7946,25,15
4134.771,13633,-7971,25,36
4135.308,13633,-8006,25,15
4135.752,13636,-7987,25,37
4136.277,13633,-7925,25,15
4136.774,13640,-7984,25,37
4137.279,13633,-7990,25,15
4137.797,13633,-8025,25,36
4138.290,13629,-7990,25,15
4138.797,13633,-7978,25,36
4139.287,13636,-7990,25,15
4139.803,13636,-8012,25,36
4140.281,13629,-7934,25,15
4140.755,13633,-7968,25,36
4141.353,13629,-7971,25,15
4141.783,13629,-7956,25,36
4142.333,13629,-7968,25,15
4142.767,13629,-7956,25,36
4143.255,13629,-8000,25,15
4143.736,13629,-7959,25,36
4144.270,13629,-7950,25,15
4144.750,13626,-7990,25,36
4145.249,13629,-7987,25,15
4145.734,13629,-7940,25,36
4146.290,13629,-7965,25,15
4146.753,13629,-7987,25,36
4147.294,13636,-7996,25,15
4147.738,13633,-7993,25,36
4148.273,13629,-7996,25,15
4148.725,13633,-8006,25,36
4149.320,13626,-7993,25,15
4149.743,13629,-7971,25,36
4150.267,13629,-7987,25,15
4150.745,13629,-8009,25,36
4151.243,13629,-7987,25,15
4151.764,13626,-7987,25,36
4152.217,13629,-7987,25,15
4152.743,13622,-7993,25,36
4153.298,13629,-7956,25,15
4153.751,13626,-7987,25,36
4154.215,13633,-8015,25,15
4154.781,13629,-7996,25,36
4155.245,13626,-7975,25,15
4155.784,13629,-7968,25,36
4156.250,13629,-7971,25,15
4156.719,13626,-7990,25,36
4157.370,13622,-7937,25,15
4157.762,13629,-7984,25,36
4158.241,13629,-7956,25,15
4158.748,13626,-8000,25,36
4159.282,13626,-8000,25,15
4159.823,13633,-7990,25,37
4160.236,13626,-7909,25,15
4160.769,13626,-7996,25,36
4161.323,13629,-7950,25,15
4161.768,13626,-7937,25,36
4162.272,13629,-7953,25,15
4162.741,13622,-8006,25,36
4163.246,13622,-8006,25,15
4163.737,13629,-7946,25,36
4164.320,13622,-7950,25,15
4164.763,13622,-7990,25,36
4165.287,13629,-7984,25,15
4165.799,13629,-7987,25,36
4166.277,13626,-8006,25,15
4166.763,13626,-7950,25,36
4167.234,13626,-7984,25,15
4167.764,13618,-7984,25,36
4168.287,13622,-7984,25,15
4168.737,13629,-7993,25,36
4169.201,13622,-7971,25,15
4169.740,13622,-7971,25,36
4170.244,13618,-7950,25,15
4170.791,13626,-7909,25,36
4171.283,13626,-7959,25,15
4171.754,13622,-7965,25,36
4172.249,13618,-7968,25,15
4172.760,13618,-7987,25,36
4173.262,13622,-8000,25,15
4173.749,13618,-8012,25,36
4174.300,13629,-8025,25,15
4174.757,13618,-7959,25,36
4175.234,13622,-7993,25,15
4175.764,13622,-7965,25,36
4176.252,13622,-7953,25,15
4176.705,13626,-7971,25,36
4177.289,13622,-7940,25,15
4177.734,13629,-7968,25,36
4178.250,13618,-7987,25,15
4178.746,13626,-7971,25,36
4179.235,13622,-7953,25,15
4179.731,13622,-7950,25,36
4180.251,13622,-7975,25,15
4180.746,13618,-7990,25,36
4181.227,13618,-7965,25,15
4181.785,13618,-8000,25,36
4182.289,13618,-7959,25,15
4182.774,13626,-7987,25,36
4183.216,13622,-7990,25,15
4183.751,13618,-7965,25,36
4184.282,13618,-8015,25,15
4184.823,13622,-7996,25,36
4185.246,13618,-7984,25,15
4185.791,13622,-7987,25,36
4186.249,13622,-7968,25,15
4186.723,13618,-7984,25,36
4187.254,13615,-7950,25,15
4187.746,13615,-8028,25,36
4188.251,13622,-7971,25,15
4188.695,13622,-7996,25,36
4189.246,13618,-7978,25,15
4189.777,13618,-7975,25,36
4190.222,13618,-7965,25,15
4190.765,13618,-7953,25,36
4191.270,13615,-7956,25,15
4191.753,13618,-8018,25,36
4192.298,13618,-7978,25,15
4192.740,13622,-7975,25,36
4193.248,13618,-7959,25,15
4193.785,13622,-7956,25,36
4194.289,13622,-7953,25,15
4194.751,13622,-7987,25,36
4195.281,13618,-8000,25,15
4195.742,13618,-7968,25,36
4196.246,13622,-7968,25,15
4196.768,13615,-7987,25,36
4197.281,13622,-7950,25,15
4197.752,13615,-7975,25,36
4198.191,13622,-7931,25,15
4198.801,13615,-7971,25,36
4199.218,13615,-7971,25,15
4199.718,13618,-7984,25,36
4200.200,13618,-7971,25,15
4200.768,13618,-7996,25,36
4201.293,13615,-7984,25,15
4201.692,13611,-7987,25,36
4202.247,13615,-7968,25,15
4202.739,13618,-7946,25,36
4203.230,13615,-7965,25,15
4203.754,13615,-7940,25,36
4204.263,13618,-7987,25,15
4204.783,13618,-7965,25,36
4205.222,13618,-7975,25,15
4205.787,13615,-7959,25,36
4206.234,13615,-7918,25,15
4206.729,13615,-7987,25,36
4207.367,13615,-7931,25,15
4207.744,13615,-7978,25,36
4208.213,13611,-7971,25,15
4208.745,13611,-7965,25,36
4209.214,13615,-7968,25,15
4209.714,13615,-7968,25,36
4210.212,13611,-8012,25,15
4210.714,13618,-7959,25,36
4211.280,13615,-7990,25,15
4211.721,13618,-7975,25,36
4212.239,13611,-7940,25,15
4212.758,13611,-7975,25,36
4213.227,13611,-7975,25,15
4213.680,13615,-7975,25,36
4214.297,13611,-7940,25,15
4214.692,13615,-8000,25,36
4215.233,13608,-8009,25,15
4215.718,13615,-7993,25,36
4216.237,13615,-8006,25,15
4216.710,13615,-7968,25,36
4217.224,13615,-7975,25,15
4217.749,13608,-7984,25,36
4218.215,13611,-7956,25,15
4218.729,13608,-7996,25,36
4219.215,13608,-7959,25,15
4219.758,13608,-7975,25,36
4220.217,13611,-8025,25,15
4220.763,13611,-7990,25,36
4221.235,13615,-7975,25,15
4221.723,13615,-7968,25,36
4222.354,13611,-7984,25,15
4222.719,13608,-7946,25,36
4223.179,13608,-8015,25,15
4223.729,13608,-7956,25,36
4224.256,13611,-7968,25,15
4224.745,13615,-7978,25,36
4225.229,13608,-7931,25,15
4225.706,13608,-7990,25,36
4226.209,13611,-7990,25,15
4226.726,13608,-7993,25,36
4227.183,13608,-8000,25,15
4227.704,13611,-7987,25,36
4228.174,13611,-7968,25,15
4228.723,13615,-7993,25,36
4229.230,13611,-7978,25,15
4229.673,13608,-7950,25,36
4230.202,13608,-7975,25,15
4230.736,13608,-7987,25,36
4231.257,13608,-8000,25,15
4231.723,13604,-7984,25,36
4232.202,13608,-7996,25,15
4232.777,13608,-7984,25,36
4233.251,13608,-7959,25,15
4233.725,13608,-7996,25,36
4234.272,13608,-7975,25,15
4234.717,13611,-7953,25,36
4235.206,13611,-7975,25,15
4235.699,13608,-7990,25,36
4236.195,13611,-7984,25,15
4236.721,13608,-7968,25,36
4237.201,13611,-7937,25,15
4237.686,13608,-7965,25,36
4238.221,13604,-7984,25,15
4238.697,13600,-7965,25,36
4239.218,13604,-7953,25,15
4239.693,13604,-7978,25,36
4240.227,13611,-8009,25,15
4240.710,13604,-7965,25,36
4241.205,13604,-7975,25,15
4241.695,13604,-7984,25,36
4242.225,13604,-7993,25,15
4242.697,13608,-7953,25,36
4243.241,13608,-7965,25,15
4243.712,13604,-7971,25,36
4244.198,13600,-8009,25,15
4244.692,13604,-7956,25,36
4245.161,13608,-7975,25,15
4245.716,13604,-7990,25,36
4246.196,13604,-7978,25,15
4246.714,13604,-7946,25,36
4247.181,13604,-7993,25,15
4247.674,13597,-7959,25,36
4248.253,13600,-7978,25,15
4248.700,13604,-7953,25,36
4249.237,13608,-7971,25,15
4249.675,13608,-7975,25,36
4250.193,13604,-7996,25,15
4250.666,13600,-7965,25,36
4251.247,13608,-7925,25,15
4251.707,13600,-7984,25,36
4252.239,13604,-7990,25,15
4252.690,13600,-7937,25,36
4253.198,13604,-8009,25,15
4253.702,13604,-7990,25,36
4254.192,13600,-7971,25,15
4254.691,13604,-7978,25,36
4255.212,13608,-7978,25,15
4255.710,13604,-7987,25,36
4256.217,13604,-7996,25,15
4256.661,13604,-7959,25,36
4257.209,13604,-7959,25,15
4257.690,13600,-7968,25,36
4258.195,13604,-7965,25,15
4258.693,13604,-7975,25,36
4259.218,13600,-8006,25,15
4259.707,13604,-7965,25,36
4260.184,13604,-7959,25,15
4260.701,13604,-7993,25,36
4261.202,13604,-7959,25,15
4261.699,13608,-7971,25,36
4262.209,13604,-7987,25,15
4262.723,13600,-7978,25,36
4263.191,13604,-7978,25,15
4263.702,13604,-7937,25,36
4264.242,13611,-7987,25,15
4264.741,13604,-7984,25,36
4265.192,13600,-7956,25,15
4265.681,13600,-7975,25,36
4266.182,13604,-7953,25,15
4266.660,13600,-7953,25,36
4267.185,13593,-7937,25,15
4267.699,13600,-7931,25,36
4268.183,13604,-7946,25,15
4268.705,13597,-7971,25,36
4269.251,13597,-7953,25,15
4269.729,13600,-7987,25,36
4270.230,13597,-7956,25,15
4270.649,13604,-7968,25,36
4271.242,13597,-7946,25,15
4271.701,13597,-7931,25,36
4272.181,13604,-7965,25,15
4272.694,13597,-7959,25,36
4273.242,13597,-7959,25,15
4273.678,13597,-7993,25,36
4274.202,13597,-7959,25,15
4274.680,13597,-8000,25,36
4275.209,13593,-8009,25,15
4275.703,13600,-7971,25,36
4276.239,13604,-7978,25,15
4276.660,13600,-7978,25,36
4277.234,13600,-8012,25,15
4277.678,13600,-7934,25,36
4278.182,13604,-8006,25,15
4278.705,13597,-8000,25,36
4279.199,13593,-7968,25,15
4279.676,13600,-7978,25,36
4280.182,13593,-7971,25,15
4280.726,13597,-8000,25,36
4281.177,13597,-7968,25,15
4281.681,13593,-7940,25,36
4282.209,13597,-7959,25,15
4282.674,13597,-7965,25,36
4283.217,13593,-7975,25,15
4283.682,13600,-7931,25,36
4284.242,13590,-7968,25,15
4284.669,13593,-8006,25,36
4285.189,13590,-7987,25,15
4285.673,13593,-7959,25,36
4286.173,13604,-8009,25,15
4286.693,13597,-7984,25,36
4287.224,13597,-7937,25,15
4287.710,13590,-7971,25,36
4288.187,13593,-7990,25,15
4288.730,13590,-7959,25,36
4289.172,13597,-7984,25,15
4289.670,13593,-7993,25,36
4290.242,13593,-7968,25,15
4290.666,13593,-7996,25,36
4291.197,13593,-7990,25,15
4291.693,13593,-7978,25,36
4292.185,13600,-7950,25,15
4292.677,13590,-7953,25,36
4293.175,13590,-8006,25,15
4293.691,13593,-7956,25,36
4294.169,13590,-7978,25,15
4294.664,13590,-7993,25,36
4295.197,13593,-8006,25,15
4295.687,13597,-7953,25,36
4296.167,13597,-7975,25,15
4296.657,13593,-7975,25,36
4297.168,13593,-7993,25,15
4297.673,13597,-7946,25,36
4298.173,13590,-7956,25,15
4298.665,13593,-7931,25,36
4299.171,13597,-7971,25,15
4299.669,13597,-7975,25,36
4300.170,13593,-7937,25,15
4300.642,13586,-7950,25,36
4301.166,13586,-8012,25,15
4301.678,13590,-7975,25,36
4302.214,13590,-7975,25,15
4302.665,13586,-7956,25,36
4303.178,13593,-7937,25,15
4303.689,13590,-7993,25,36
4304.181,13593,-8000,25,15
4304.720,13593,-7996,25,36
4305.210,13593,-7990,25,15
4305.689,13593,-7953,25,36
4306.206,13590,-7940,25,15
4306.685,13590,-7996,25,36
4307.162,13593,-7984,25,15
4307.679,13593,-7959,25,36
4308.201,13586,-7987,25,15
4308.706,13593,-7971,25,36
4309.158,13597,-7993,25,15
4309.677,13590,-7950,25,36
4310.187,13586,-7965,25,15
4310.660,13590,-7934,25,36
4311.184,13590,-7965,25,15
4311.656,13593,-7971,25,36
4312.208,13586,-7959,25,15
4312.650,13593,-7937,25,36
4313.155,13590,-7959,25,15
4313.677,13593,-7956,25,36
4314.182,13582,-7975,25,15
4314.662,13590,-7946,25,36
4315.167,13590,-7950,25,15
4315.669,13593,-7956,25,36
4316.183,13590,-7965,25,15
4316.670,13582,-7990,25,36
4317.184,13590,-7968,25,15
4317.647,13586,-7950,25,36
4318.214,13586,-7956,25,15
4318.685,13590,-7968,25,36
4319.179,13590,-7984,25,15
4319.681,13590,-7990,25,36
4320.180,13590,-7968,25,15
4320.653,13586,-7959,25,36
4321.206,13590,-7978,25,15
4321.671,13586,-7940,25,36
4322.169,13590,-7987,25,15
4322.680,13586,-7934,25,36
4323.197,13590,-7971,25,15
4323.678,13590,-7984,25,36
4324.167,13593,-7950,25,15
4324.650,13586,-8006,25,36
4325.150,13590,-8000,25,15
4325.651,13579,-7940,25,36
4326.127,13579,-7990,25,15
4326.675,13586,-7956,25,36
4327.227,13586,-8006,25,15
4327.683,13590,-7990,25,36
4328.150,13586,-7987,25,15
4328.678,13586,-8015,25,36
4329.169,13590,-7915,25,15
4329.680,13586,-7971,25,36
4330.219,13582,-7971,25,15
4330.659,13586,-7971,25,36
4331.153,13582,-7946,25,15
4331.677,13582,-7931,25,36
4332.182,13582,-7975,25,15
4332.626,13586,-7965,25,36
4333.205,13586,-8031,25,15
4333.667,13582,-7984,25,36
4334.198,13586,-7984,25,15
4334.645,13582,-7959,25,36
4335.147,13579,-7950,25,15
4335.611,13586,-8006,25,36
4336.148,13590,-7956,25,15
4336.644,13586,-7956,25,36
4337.173,13586,-7978,25,15
4337.747,13586,-8015,25,36
4338.157,13582,-7965,25,15
4338.694,13582,-7978,25,36
4339.158,13582,-7975,25,15
4339.641,13582,-8009,25,36
4340.142,13582,-7965,25,15
4340.653,13579,-7975,25,36
4341.190,13586,-7987,25,15
4341.642,13579,-7975,25,36
4342.141,13579,-7971,25,15
4342.618,13579,-7959,25,36
4343.176,13579,-7993,25,15
4343.610,13582,-7975,25,36
4344.135,13582,-7978,25,15
4344.696,13575,-7990,25,36
4345.176,13579,-7990,25,15
4345.666,13582,-7950,25,36
