Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
2855.754,13849,-7925,26,83
2856.290,13845,-7959,26,83
2856.773,13845,-7915,26,83
2857.250,13845,-7975,26,83
2857.772,13849,-7940,26,83
2858.272,13852,-7968,26,83
2858.750,13845,-7950,26,83
2859.268,13849,-8012,26,83
2859.778,13852,-7978,26,83
2860.265,13849,-7937,26,83
2860.793,13845,-7996,26,83
2861.261,13849,-7950,26,83
2861.767,13852,-7987,26,83
2862.299,13849,-7996,26,83
2862.784,13849,-8000,26,83
2863.233,13842,-7971,26,83
2863.760,13849,-8009,26,83
2864.317,13845,-7950,26,83
2864.805,13852,-8000,26,83
2865.306,13838,-7968,26,82
2865.735,13845,-7996,26,82
2866.264,13845,-7975,26,82
2866.737,13842,-8012,26,82
2867.253,13842,-7984,26,82
2867.779,13845,-7953,26,82
2868.285,13842,-7971,26,82
2868.756,13842,-7956,26,82
2869.245,13849,-7940,26,83
2869.764,13852,-8009,26,83
2870.261,13842,-7975,26,83
2870.761,13849,-8028,26,83
2871.267,13842,-7968,26,82
2871.802,13842,-7959,26,82
2872.258,13842,-7978,26,82
2872.757,13842,-7931,26,82
2873.297,13845,-7940,26,82
2873.768,13842,-7993,26,82
2874.247,13842,-7950,26,82
2874.808,13845,-7950,26,82
2875.285,13849,-8015,26,83
2875.761,13845,-8009,26,83
2876.254,13845,-8015,26,83
2876.780,13838,-7956,26,82
2877.261,13842,-7990,26,82
2877.769,13842,-7996,26,82
2878.235,13842,-7987,26,82
2878.810,13842,-7953,26,82
2879.273,13842,-7984,26,82
2879.746,13842,-7956,26,82
2880.239,13842,-7990,26,82
2880.750,13838,-7987,26,82
2881.297,13845,-7971,26,82
2881.819,13845,-8012,26,82
2882.248,13845,-7968,26,82
2882.741,13842,-7978,26,82
2883.240,13842,-7990,26,82
2883.822,13845,-7968,26,82
2884.287,13842,-7931,26,82
2884.762,13838,-7959,26,82
2885.305,13842,-7996,26,82
2885.787,13842,-7946,26,82
2886.243,13842,-7987,26,82
2886.782,13842,-7953,26,82
2887.266,13842,-7971,26,82
2887.806,13842,-7996,26,82
2888.272,13842,-8000,26,82
2888.785,13842,-7975,26,82
2889.263,13838,-7965,26,82
2889.789,13838,-7971,26,82
2890.275,13842,-7978,26,82
2890.767,13842,-7925,26,82
2891.308,13834,-7984,26,82
2891.765,13838,-7978,26,82
2892.375,13845,-8034,26,82
2892.882,13838,-7975,26,82
2893.284,13838,-7934,26,82
2893.801,13842,-7937,26,82
2894.297,13838,-8018,26,82
2894.758,13842,-8015,26,82
2895.281,13838,-7959,26,82
2895.768,13834,-7928,26,82
2896.297,13838,-7928,26,82
2896.760,13838,-7990,26,82
2897.262,13842,-7975,26,82
2897.795,13842,-7975,26,82
2898.312,13834,-7990,26,82
2898.824,13842,-7931,26,82
2899.298,13838,-7915,26,82
2899.762,13834,-7965,26,82
2900.311,13838,-8000,26,82
2900.788,13838,-7956,26,82
2901.288,13838,-7937,26,82
2901.778,13838,-7978,26,82
2902.297,13842,-7959,26,82
2902.750,13834,-7975,26,82
2903.253,13838,-7971,26,82
2903.792,13831,-7934,26,82
2904.291,13838,-7934,26,82
2904.750,13842,-7959,26,82
2905.294,13842,-7971,26,82
2905.751,13845,-7968,26,82
2906.313,13834,-7959,26,82
2906.770,13831,-7978,26,82
2907.285,13838,-7968,26,82
2907.748,13834,-7934,26,82
2908.275,13834,-8006,26,82
2908.779,13842,-8009,26,82
2909.297,13834,-7956,26,82
2909.781,13838,-7978,26,82
2910.290,13838,-7946,26,82
2910.774,13838,-7950,26,82
2911.296,13838,-7987,26,82
2911.775,13838,-7984,26,82
2912.263,13834,-7918,26,82
2912.748,13834,-7993,26,82
2913.358,13834,-7959,26,82
2913.830,13842,-7978,26,82
2914.258,13838,-7937,26,82
2914.760,13834,-7956,26,82
2915.261,13834,-7953,26,82
2915.820,13838,-7959,26,82
2916.262,13834,-7984,26,82
2916.825,13831,-7950,26,82
2917.309,13838,-7965,26,82
2917.888,13838,-7978,26,82
2918.318,13834,-7968,26,82
2918.765,13831,-7987,26,82
2919.277,13834,-8006,26,82
2919.818,13838,-7975,26,82
2920.248,13831,-7975,26,82
2920.791,13834,-7990,26,82
2921.302,13834,-7968,26,82
2921.804,13834,-7975,26,82
2922.305,13834,-7978,26,82
2922.774,13834,-7965,26,82
2923.310,13834,-7990,26,82
2923.779,13838,-7918,26,82
2924.292,13831,-7928,26,82
2924.757,13838,-7953,26,82
2925.298,13834,-7937,26,82
2925.769,13831,-7996,26,82
2926.270,13838,-7937,26,82
2926.761,13838,-7956,26,82
2927.341,13834,-7950,26,82
2927.784,13831,-7975,26,82
2928.285,13834,-7975,26,82
2928.784,13831,-7975,26,82
2929.333,13834,-7993,26,82
2929.806,13834,-7978,26,82
2930.283,13834,-7971,26,82
2930.788,13838,-7928,26,82
2931.253,13831,-7993,26,82
2931.762,13831,-7984,26,82
2932.325,13834,-8009,26,82
2932.768,13827,-7993,26,82
2933.286,13831,-7956,26,82
2933.757,13824,-7946,26,82
2934.321,13834,-7993,26,82
2934.788,13838,-7978,26,82
2935.336,13834,-7956,26,82
2935.819,13831,-7959,26,82
2936.324,13831,-7950,26,82
2936.812,13834,-7965,26,82
2937.270,13831,-7959,26,82
2937.774,13831,-7912,26,82
2938.347,13834,-7987,26,82
2938.794,13831,-7956,26,82
2939.272,13831,-7956,26,82
2939.777,13827,-7959,26,82
2940.269,13831,-7937,26,82
2940.801,13834,-7984,26,82
2941.267,13831,-7971,26,82
2941.796,13834,-8000,26,82
2942.290,13831,-7971,26,82
2942.782,13827,-7950,26,82
2943.312,13834,-7987,26,82
2943.807,13831,-7956,26,82
2944.305,13834,-7940,26,82
2944.807,13827,-7987,26,82
2945.315,13831,-8006,26,82
2945.824,13831,-7993,26,82
2946.332,13827,-7956,26,82
2946.788,13831,-7990,26,82
2947.261,13831,-7959,26,82
2947.833,13831,-7971,26,82
2948.273,13831,-7950,26,82
2948.797,13827,-7965,26,82
2949.293,13827,-7959,26,82
2949.800,13831,-7975,26,82
2950.324,13831,-7953,26,82
2950.809,13827,-7950,26,82
2951.301,13831,-7953,26,82
2951.879,13831,-7975,26,82
2952.321,13831,-7965,26,82
2952.806,13831,-7937,26,82
2953.331,13831,-7956,26,82
2953.803,13831,-7971,26,82
2954.280,13831,-8009,26,82
2954.786,13827,-7959,26,82
2955.320,13827,-7931,26,82
2955.778,13827,-7953,26,82
2956.331,13831,-7978,26,82
2956.816,13831,-7940,26,82
2957.305,13827,-8006,26,82
2957.809,13827,-8006,26,82
2958.297,13824,-7984,26,82
2958.785,13824,-7990,26,82
2959.294,13831,-8012,26,82
2959.807,13827,-8009,26,82
2960.329,13831,-7928,26,82
2960.821,13824,-8006,26,82
2961.327,13827,-7959,26,82
2961.813,13824,-7975,26,82
2962.294,13827,-7971,26,82
2962.825,13831,-7996,26,82
2963.294,13831,-7990,26,82
2963.797,13831,-7987,26,82
2964.338,13824,-8012,26,82
2964.813,13827,-7990,26,82
2965.325,13827,-7940,26,82
2965.813,13834,-7956,26,82
2966.332,13827,-7950,26,82
2966.772,13827,-7978,26,82
2967.281,13831,-8000,26,82
2967.829,13820,-7953,26,82
2968.365,13824,-8000,26,82
2968.825,13827,-7909,26,82
2969.326,13824,-7990,26,82
2969.829,13827,-7975,26,82
2970.280,13827,-7946,26,82
2970.789,13831,-7975,26,82
2971.273,13831,-7959,26,82
2971.808,13827,-7993,26,82
2972.284,13824,-7975,26,82
2972.853,13827,-7968,26,82
2973.275,13827,-7959,26,82
2973.821,13824,-7968,26,82
2974.297,13827,-7993,26,82
2974.807,13827,-7987,26,82
2975.296,13827,-7968,26,82
2975.785,13824,-7968,26,82
2976.331,13827,-7971,26,82
2976.825,13827,-7975,26,82
2977.348,13820,-7971,26,82
2977.809,13824,-7965,26,82
2978.352,13824,-7915,26,82
2978.868,13824,-7987,26,82
2979.313,13824,-7925,26,82
2979.807,13820,-7990,26,82
2980.326,13824,-8015,26,82
2980.803,13831,-7928,26,82
2981.334,13820,-7965,26,82
2981.856,13824,-7993,26,82
2982.433,13824,-7990,26,82
2982.918,13824,-7959,26,82
2983.340,13824,-7959,26,82
2983.806,13824,-7987,26,82
2984.306,13824,-7978,26,82
2984.814,13820,-7956,26,82
2985.385,13820,-7953,26,82
2985.840,13820,-7946,26,82
2986.312,13824,-7950,26,82
2986.781,13824,-8012,26,82
2987.310,13820,-7978,26,82
2987.796,13824,-7993,26,82
2988.348,13820,-7975,26,82
2988.816,13820,-8000,26,82
2989.305,13824,-7950,26,82
2989.852,13824,-7956,26,82
2990.315,13824,-7968,26,82
2990.811,13824,-8028,26,82
2991.336,13820,-7975,26,82
2991.784,13827,-7956,26,82
2992.337,13824,-7978,26,82
2992.795,13827,-7978,26,82
2993.296,13824,-7993,26,82
2993.846,13824,-7971,26,82
2994.281,13824,-7950,26,82
2994.891,13816,-8006,26,82
2995.287,13820,-7956,26,82
2995.813,13820,-7965,26,82
2996.303,13820,-7971,26,82
2996.840,13816,-7953,26,82
2997.417,13820,-7987,26,82
2997.845,13820,-7940,26,82
2998.329,13816,-7975,26,82
2998.829,13820,-7984,26,82
2999.330,13816,-7934,26,82
2999.868,13827,-8006,26,82
3000.328,13824,-7975,26,82
3000.857,13820,-7971,26,82
3001.336,13820,-7971,26,82
3001.814,13820,-7946,26,82
3002.317,13820,-7934,26,82
3002.836,13820,-7984,26,82
3003.311,13820,-7965,26,82
3003.851,13824,-7996,26,82
3004.361,13816,-7953,26,82
3004.798,13820,-7946,26,82
3005.388,13816,-7968,26,82
3005.861,13816,-7937,26,82
3006.366,13816,-7959,26,82
3006.824,13816,-7996,26,82
3007.317,13820,-7971,26,82
3007.792,13816,-7946,26,82
3008.356,13813,-7959,26,81
3008.823,13816,-7959,26,81
3009.322,13816,-7965,26,81
3009.805,13816,-7984,26,82
3010.399,13820,-7984,26,82
3010.822,13816,-7978,26,82
3011.346,13816,-7931,26,82
3011.808,13816,-7993,26,82
3012.383,13820,-7987,26,82
3012.809,13820,-7959,26,82
3013.352,13813,-7978,26,82
3013.840,13816,-7953,26,82
3014.343,13816,-7996,26,82
3014.910,13816,-7984,26,82
3015.359,13816,-7950,26,82
3015.850,13813,-7978,26,81
3016.349,13816,-7915,26,81
3016.845,13816,-8015,26,81
3017.317,13816,-7953,26,82
3017.831,13816,-7959,26,82
3018.365,13816,-8006,26,82
3018.852,13820,-7975,26,82
3019.322,13816,-7971,26,82
3019.808,13816,-7918,26,82
3020.318,13816,-7956,26,82
3020.897,13816,-7996,26,82
3021.325,13820,-8012,26,82
3021.873,13816,-7996,26,82
3022.300,13816,-7950,26,82
3022.860,13809,-7915,26,81
3023.350,13816,-7996,26,81
3023.824,13813,-8000,26,81
3024.337,13816,-7959,26,81
3024.855,13813,-7934,26,81
3025.304,13816,-8006,26,81
3025.826,13816,-7940,26,81
3026.354,13816,-7990,26,81
3026.823,13813,-7984,26,81
3027.301,13816,-7937,26,81
3027.807,13816,-7946,26,81
3028.330,13816,-7975,26,82
3028.812,13813,-7956,26,81
3029.319,13813,-7984,26,81
3029.846,13813,-7984,26,81
3030.406,13816,-7987,26,81
3030.872,13813,-7937,26,81
3031.332,13813,-7984,26,81
3031.857,13813,-7953,26,81
3032.326,13816,-7946,26,81
3032.924,13809,-7956,26,81
3033.330,13816,-7993,26,81
3033.836,13809,-7993,26,81
3034.348,13816,-7990,26,81
3034.860,13816,-7934,26,81
3035.384,13813,-7993,26,81
3035.866,13809,-7984,26,81
3036.333,13809,-7937,26,81
3036.830,13809,-7925,26,81
3037.334,13809,-7978,26,81
3037.890,13813,-7975,26,81
3038.383,13816,-7993,26,81
3038.942,13816,-7931,26,81
3039.345,13820,-7931,26,82
3039.853,13813,-8009,26,81
3040.365,13813,-7975,26,81
3040.866,13813,-7971,26,81
3041.354,13809,-7984,26,81
3041.859,13813,-7971,26,81
3042.403,13813,-7968,26,81
3042.869,13809,-8012,26,81
3043.335,13813,-7987,26,81
3043.883,13809,-8015,26,81
3044.329,13813,-8000,26,81
3044.833,13813,-7993,26,81
3045.325,13813,-7937,26,81
3045.834,13813,-7993,26,81
3046.352,13813,-7968,26,81
3046.822,13809,-7928,26,81
3047.342,13809,-7987,26,81
3047.852,13813,-7931,26,81
3048.337,13813,-7915,26,81
3048.884,13809,-7975,26,81
3049.350,13813,-7996,26,81
3049.880,13813,-8006,26,81
3050.318,13813,-7965,26,81
3050.849,13809,-7931,26,81
3051.333,13813,-7937,26,81
3051.844,13816,-7956,26,81
3052.348,13813,-7956,26,81
3052.869,13816,-7990,26,81
3053.354,13809,-7925,26,81
3053.851,13809,-7946,26,81
3054.316,13809,-7940,26,81
3054.837,13809,-7946,26,81
3055.365,13809,-7968,26,81
3055.865,13806,-7937,26,81
3056.391,13813,-7937,26,81
3056.881,13806,-7965,26,81
3057.361,13809,-7928,26,81
3057.817,13813,-7953,26,81
3058.336,13809,-7975,26,81
3058.814,13806,-7912,26,81
3059.319,13809,-7956,26,81
3059.838,13809,-7968,26,81
3060.316,13813,-7934,26,81
3060.838,13809,-7965,26,81
3061.325,13809,-7918,26,81
3061.833,13806,-7968,26,81
3062.369,13809,-7959,26,81
3062.865,13809,-7934,26,81
3063.392,13809,-7959,26,81
3063.855,13806,-7959,26,81
3064.353,13809,-7990,26,81
3064.829,13802,-7984,26,81
3065.345,13809,-7978,26,81
3065.900,13813,-7975,26,81
3066.343,13809,-7937,26,81
3066.840,13809,-7950,26,81
3067.366,13809,-7956,26,81
3067.860,13806,-7975,26,81
3068.369,13806,-7909,26,81
3068.846,13806,-7956,26,81
3069.364,13809,-7925,26,81
3069.848,13806,-7953,26,81
3070.342,13806,-7971,26,81
3070.890,13806,-7996,26,81
3071.318,13806,-8037,26,81
3071.827,13809,-8009,26,81
3072.350,13802,-7950,26,81
3072.886,13806,-7978,26,81
3073.378,13806,-7990,26,81
3073.880,13806,-7993,26,81
3074.383,13806,-7984,26,81
3074.863,13809,-7959,26,81
3075.326,13809,-7968,26,81
3075.819,13806,-7959,26,81
3076.397,13802,-7946,26,81
3076.838,13806,-7968,26,81
3077.386,13809,-7975,26,81
3077.890,13806,-7931,26,81
3078.330,13806,-7978,26,81
3078.881,13809,-7975,26,81
3079.368,13806,-7984,26,81
3079.891,13802,-7971,26,81
3080.327,13802,-7956,26,81
3080.856,13806,-7937,26,81
3081.374,13806,-7968,26,81
3081.872,13806,-7971,26,81
3082.338,13802,-7956,26,81
3082.864,13802,-7946,26,81
3083.380,13802,-8012,26,81
3083.894,13802,-8015,26,81
3084.357,13802,-7987,26,81
3084.878,13802,-7993,26,81
3085.342,13809,-7984,26,81
3085.847,13802,-8006,26,81
3086.375,13802,-7934,26,81
3086.824,13806,-7968,26,81
3087.427,13806,-7965,26,81
3087.838,13802,-7971,26,81
3088.385,13802,-7918,26,81
3088.843,13806,-8006,26,81
3089.356,13798,-8000,26,81
3089.846,13802,-7971,26,81
3090.388,13798,-7934,26,81
3090.890,13806,-7946,26,81
3091.382,13798,-7984,26,81
3091.861,13806,-7978,26,81
3092.361,13806,-7965,26,81
3092.833,13798,-7984,26,81
3093.359,13802,-7946,26,81
3093.894,13802,-8012,26,81
3094.381,13798,-7996,26,81
3094.854,13802,-7940,26,81
3095.361,13802,-7978,26,81
3095.877,13806,-8034,26,81
3096.361,13802,-7984,26,81
3096.897,13802,-7984,26,81
3097.409,13798,-7956,26,81
3097.862,13798,-8000,26,81
3098.429,13798,-7971,26,81
3098.892,13798,-7959,26,81
3099.370,13802,-7990,26,81
3099.902,13798,-7975,26,81
3100.380,13802,-7990,26,81
3100.923,13798,-8028,26,81
3101.393,13798,-7968,26,81
3101.861,13798,-7993,26,81
3102.329,13795,-7953,26,81
3102.866,13802,-7956,26,81
3103.333,13798,-8000,26,81
3103.886,13798,-7946,26,81
3104.361,13802,-7968,26,81
3104.903,13802,-7946,26,81
3105.347,13802,-7968,26,81
3105.877,13795,-7937,26,81
3106.398,13798,-7953,26,81
3106.865,13798,-7987,26,81
3107.397,13802,-7987,26,81
3107.929,13798,-8012,26,81
3108.360,13795,-7940,26,81
3108.918,13798,-7928,26,81
3109.355,13802,-7956,26,81
3109.843,13798,-7950,26,81
3110.363,13798,-7990,26,81
3110.906,13795,-8034,26,81
3111.402,13795,-7978,26,81
3111.881,13798,-8009,26,81
3112.349,13798,-7946,26,81
3112.901,13795,-7959,26,81
3113.376,13798,-7959,26,81
3113.864,13795,-7971,26,81
3114.365,13798,-7965,26,81
3114.886,13798,-8006,26,81
3115.384,13798,-7934,26,81
3115.868,13795,-8006,26,81
3116.354,13795,-7906,26,81
3116.873,13795,-7925,26,81
3117.367,13798,-7965,26,81
3117.918,13798,-7956,26,81
3118.430,13798,-8040,26,81
3118.846,13795,-7940,26,81
3119.377,13795,-7987,26,81
3119.888,13795,-7965,26,81
3120.380,13791,-8031,26,81
3120.900,13795,-7953,26,81
3121.355,13795,-7950,26,81
3121.884,13795,-7965,26,81
3122.386,13802,-7959,26,81
3122.945,13795,-7990,26,81
3123.370,13802,-8006,26,81
3123.841,13795,-8009,26,81
3124.341,13795,-7965,26,81
3124.877,13795,-8028,26,81
3125.346,13795,-7956,26,81
3125.858,13791,-7937,26,81
3126.359,13798,-8025,26,81
3126.852,13795,-7975,26,81
3127.369,13795,-7971,26,81
3127.892,13798,-7953,26,81
3128.369,13795,-8009,26,81
3128.869,13791,-7990,26,81
3129.347,13798,-7984,26,81
3129.917,13795,-7968,26,81
3130.390,13798,-7971,26,81
3130.866,13791,-7978,26,81
3131.392,13795,-7950,26,81
3131.902,13791,-7987,26,81
3132.407,13795,-7940,26,81
3132.874,13798,-7953,26,81
3133.358,13791,-7940,26,81
3133.911,13791,-7978,26,81
3134.376,13791,-7990,26,81
3134.857,13795,-7928,26,81
3135.389,13795,-7918,26,81
3135.940,13791,-7940,26,81
3136.408,13795,-7912,26,81
3136.877,13795,-7984,26,81
3137.388,13795,-7968,26,81
3137.900,13788,-7993,26,81
3138.365,13791,-7959,26,81
3138.884,13795,-7990,26,81
3139.399,13791,-7940,26,81
3139.897,13791,-8025,26,81
3140.370,13791,-7975,26,81
3140.879,13795,-7940,26,81
3141.418,13791,-7956,26,81
3141.866,13788,-8009,26,81
3142.353,13791,-7950,26,81
3142.908,13791,-7978,26,81
3143.361,13788,-7915,26,81
3143.886,13791,-7965,26,81
3144.361,13791,-7968,26,81
3144.867,13791,-7993,26,81
3145.397,13791,-7965,26,81
3145.878,13791,-8012,26,81
3146.361,13791,-7940,26,81
3146.857,13788,-7937,26,81
3147.402,13795,-8015,26,81
3147.901,13795,-8009,26,81
3148.380,13791,-7953,26,81
3148.885,13791,-7940,26,81
3149.394,13788,-7965,26,81
3149.891,13788,-7975,26,81
3150.411,13791,-7931,26,81
3150.916,13791,-7946,26,81
3151.427,13791,-7946,26,81
3151.885,13784,-8006,26,81
3152.405,13788,-7953,26,81
3152.900,13788,-7984,26,81
3153.385,13788,-7940,26,81
3153.892,13791,-8012,26,81
3154.447,13791,-7990,26,81
3154.929,13788,-7965,26,81
3155.384,13784,-7990,26,80
3155.929,13788,-7965,26,80
3156.402,13788,-7968,26,81
3156.871,13791,-7946,26,81
3157.373,13788,-7940,26,81
3157.889,13784,-7950,26,80
3158.379,13784,-7978,26,80
3158.912,13784,-7990,26,80
3159.404,13784,-7984,26,80
3159.911,13788,-7950,26,80
3160.358,13791,-7993,26,81
3160.943,13791,-7953,26,81
3161.415,13788,-7965,26,81
3161.856,13791,-7934,26,81
3162.368,13788,-7940,26,81
3162.861,13784,-7959,26,80
3163.370,13788,-8012,26,80
3163.893,13788,-7990,26,80
3164.371,13791,-8012,26,81
3164.890,13784,-7953,26,80
3165.360,13780,-7971,26,80
3165.936,13780,-7987,26,80
3166.397,13784,-8000,26,80
3166.906,13784,-7956,26,80
3167.409,13784,-8015,26,80
3167.989,13784,-8006,26,80
3168.414,13788,-7950,26,80
3168.877,13784,-8006,26,80
3169.388,13788,-7984,26,80
3169.879,13788,-7940,26,80
3170.406,13784,-7918,26,80
3170.941,13780,-7965,26,80
3171.391,13791,-7993,26,80
3171.861,13784,-8031,26,80
3172.419,13780,-7993,26,80
3172.890,13784,-7959,26,80
3173.417,13788,-7937,26,80
3173.910,13784,-7971,26,80
3174.388,13784,-7990,26,80
3174.907,13788,-7918,26,80
3175.393,13788,-7956,26,80
3175.917,13780,-7968,26,80
3176.373,13784,-8012,26,80
3176.900,13784,-7940,26,80
3177.425,13784,-7953,26,80
3177.922,13780,-7968,26,80
3178.374,13784,-7978,26,80
3178.896,13777,-7968,26,80
3179.416,13780,-7953,26,80
3179.917,13784,-8000,26,80
3180.413,13784,-7956,26,80
3180.917,13784,-7940,26,80
3181.417,13780,-8000,26,80
3181.919,13788,-7946,26,80
3182.407,13780,-7946,26,80
3182.881,13780,-7928,26,80
3183.436,13784,-8015,26,80
3183.928,13784,-7937,26,80
3184.369,13784,-7956,26,80
3184.929,13780,-8000,26,80
3185.386,13780,-7918,26,80
3185.902,13784,-7934,26,80
3186.389,13780,-7990,26,80
3186.882,13780,-7984,26,80
3187.388,13784,-7909,26,80
3187.935,13780,-7978,26,80
3188.383,13784,-7965,26,80
3188.889,13780,-7937,26,80
3189.430,13780,-8012,26,80
3189.873,13784,-7953,26,80
3190.402,13780,-7987,26,80
3190.899,13780,-7937,26,80
3191.371,13777,-8050,26,80
3191.885,13777,-7996,26,80
3192.384,13780,-7931,26,80
3192.897,13780,-7993,26,80
3193.402,13777,-8037,26,80
3193.921,13777,-7925,26,80
3194.417,13777,-7996,26,80
3194.924,13780,-7956,26,80
3195.487,13780,-8009,26,80
3195.942,13780,-7956,26,80
3196.388,13777,-7934,26,80
3196.884,13780,-7940,26,80
3197.409,13780,-7993,26,80
3197.902,13780,-7940,26,80
3198.395,13777,-7993,26,80
3198.889,13777,-7987,26,80
3199.449,13773,-7968,26,80
3199.916,13777,-7993,26,80
3200.422,13780,-7975,26,80
3200.922,13780,-7996,26,80
3201.390,13777,-7959,26,80
3201.899,13780,-7987,26,80
3202.398,13780,-7971,26,80
3202.903,13777,-7993,26,80
3203.408,13780,-7940,26,80
3203.881,13780,-7990,26,80
3204.422,13777,-7959,26,80
3204.925,13777,-7950,26,80
3205.453,13780,-7950,26,80
3205.889,13777,-7965,26,80
3206.425,13777,-7965,26,80
3206.913,13777,-7978,26,80
3207.375,13780,-7965,26,80
3207.924,13773,-7959,26,80
3208.433,13777,-8009,26,80
3208.910,13780,-7965,26,80
3209.385,13777,-7959,26,80
3209.897,13780,-7971,26,80
3210.429,13773,-7975,26,80
3210.908,13784,-7940,26,80
3211.400,13777,-7996,26,80
3211.917,13773,-7993,26,80
3212.421,13777,-7987,26,80
3212.901,13777,-7965,26,80
3213.388,13773,-7968,26,80
3213.941,13773,-7987,26,80
3214.420,13777,-7946,26,80
3214.928,13773,-7950,26,80
3215.395,13773,-7978,26,80
3215.933,13773,-8015,26,80
3216.410,13777,-7978,26,80
3216.928,13777,-7934,26,80
3217.430,13773,-8006,26,80
3217.940,13773,-7975,26,80
3218.402,13773,-7950,26,80
3218.913,13777,-7956,26,80
3219.453,13777,-7968,26,80
3219.912,13773,-7928,26,80
3220.416,13777,-7978,26,80
3220.932,13780,-7965,26,80
3221.389,13773,-8015,26,80
3221.939,13773,-7993,26,80
3222.393,13770,-7984,26,80
3222.923,13773,-7993,26,80
3223.419,13773,-7950,26,80
3223.909,13777,-7996,26,80
3224.398,13780,-7950,26,80
3224.903,13773,-7959,26,80
3225.416,13770,-7956,26,80
3225.926,13773,-7928,26,80
3226.437,13773,-7950,26,80
3226.918,13770,-7975,26,80
3227.419,13770,-7978,26,80
3227.917,13770,-7906,26,80
3228.444,13766,-7978,26,80
3228.949,13773,-7928,26,80
3229.421,13773,-7993,26,80
3229.934,13773,-8009,26,80
3230.492,13773,-7996,26,80
3230.906,13773,-7975,26,80
3231.466,13773,-7934,26,80
3231.960,13773,-7946,26,80
3232.403,13777,-7971,26,80
3232.891,13766,-7950,26,80
3233.422,13773,-7978,26,80
3233.929,13777,-7950,26,80
3234.420,13773,-7965,26,80
3234.942,13777,-7956,26,80
3235.441,13770,-7975,26,80
3235.918,13766,-7965,26,80
3236.393,13766,-7975,26,80
3236.927,13777,-7956,26,80
3237.434,13770,-8000,26,80
3237.919,13773,-7978,26,80
3238.422,13773,-7993,26,80
3238.984,13770,-7940,26,80
3239.452,13766,-7975,26,80
3239.941,13766,-7971,26,80
3240.418,13773,-7996,26,80
3240.951,13770,-7975,26,80
3241.463,13770,-7975,26,80
3241.934,13773,-7956,26,80
3242.425,13773,-7956,26,80
3242.899,13770,-7978,26,80
3243.425,13773,-7968,26,80
3243.936,13773,-8000,26,80
3244.411,13766,-7953,26,80
3244.957,13770,-8031,26,80
3245.428,13766,-7975,26,80
3245.928,13770,-8006,26,80
3246.426,13773,-7946,26,80
3246.923,13766,-7984,26,80
3247.411,13770,-7990,26,80
3247.937,13766,-7956,26,80
3248.418,13773,-7915,26,80
3248.948,13766,-7959,26,80
3249.428,13766,-7937,26,80
3249.959,13766,-7984,26,80
3250.450,13773,-7993,26,80
3250.934,13770,-7996,26,80
3251.457,13770,-7931,26,80
3251.954,13762,-7968,26,80
3252.481,13766,-7978,26,80
3252.975,13770,-7965,26,80
3253.439,13770,-8009,26,80
3253.932,13773,-7993,26,80
3254.436,13766,-7990,26,80
3254.957,13766,-7984,26,80
3255.457,13762,-7937,26,80
3255.936,13770,-7971,26,80
3256.436,13770,-7953,26,80
3256.933,13766,-7937,26,80
3257.404,13766,-7996,26,80
3257.937,13766,-7925,26,80
3258.453,13762,-7975,26,80
3258.905,13770,-8006,26,80
3259.468,13770,-7959,26,80
3259.953,13770,-7975,26,80
3260.464,13766,-7937,26,80
3260.921,13766,-7990,26,80
3261.446,13766,-7993,26,80
3261.942,13762,-8000,26,80
3262.447,13766,-7968,26,80
3262.926,13759,-7975,26,80
3263.453,13770,-8009,26,80
3263.968,13762,-7978,26,80
3264.466,13766,-7956,26,80
3264.933,13759,-7975,26,80
3265.433,13766,-7965,26,80
3265.946,13770,-7946,26,80
3266.437,13762,-7946,26,80
3266.956,13766,-7987,26,80
3267.414,13766,-7996,26,80
3267.934,13766,-7987,26,80
3268.432,13762,-7950,26,80
3268.935,13766,-7984,26,80
3269.480,13762,-7993,26,80
3269.974,13762,-7978,26,80
3270.486,13766,-7990,26,80
3270.973,13759,-8006,26,80
3271.457,13766,-7953,26,80
3271.913,13762,-7965,26,80
3272.408,13762,-7940,26,80
3272.911,13762,-7959,26,80
3273.433,13770,-7968,26,80
3273.935,13762,-7990,26,80
3274.438,13762,-7978,26,80
3274.988,13759,-7996,26,80
3275.480,13759,-7965,26,80
3275.981,13762,-7987,26,80
3276.496,13762,-7950,26,80
3276.982,13766,-8028,26,80
3277.456,13759,-7984,26,80
3277.976,13762,-7946,26,80
3278.478,13762,-8018,26,80
3278.950,13755,-8015,26,80
3279.464,13759,-8000,26,80
3279.984,13766,-7968,26,80
3280.445,13762,-7978,26,80
3280.992,13762,-7978,26,80
3281.462,13762,-8006,26,80
3281.915,13766,-7950,26,80
3282.468,13759,-7956,26,80
3282.945,13762,-8006,26,80
3283.459,13759,-7975,26,80
3283.940,13762,-7975,26,80
3284.478,13755,-7946,26,80
3284.981,13759,-7956,26,80
3285.481,13755,-7931,26,79
3285.956,13755,-7990,26,79
3286.480,13762,-7971,26,80
3286.968,13762,-7978,26,80
3287.464,13759,-7968,26,80
3287.964,13759,-7937,26,80
3288.430,13762,-7993,26,80
3288.970,13755,-7971,26,79
3289.498,13762,-7959,26,80
3289.951,13762,-7984,26,80
3290.504,13759,-7950,26,80
3290.951,13755,-7956,26,79
3291.459,13759,-7959,26,79
3291.948,13759,-7971,26,80
