Time(s),Voltage(V),Current(A),TEMP (C),Battery_%
2052.530,13820,23993,26,18
2052.844,13820,23996,26,38
2053.305,13816,24046,26,18
2053.909,13816,23978,26,38
2054.370,13816,23987,26,18
2054.803,13820,23968,26,38
2055.304,13824,23981,26,18
2055.940,13820,23990,26,38
2056.306,13820,23968,26,18
2056.975,13820,23987,26,38
2057.371,13824,23968,26,18
2057.808,13820,24000,26,38
2058.430,13820,24012,26,18
2058.808,13820,23978,26,38
2059.385,13816,23996,26,18
2059.800,13824,23959,26,38
2060.383,13824,23959,26,18
2060.893,13827,23987,26,38
2061.339,13824,23959,26,19
2061.839,13824,24021,26,38
2062.313,13827,23996,26,19
2062.833,13831,24028,26,38
2063.345,13824,24000,26,18
2063.879,13827,23981,26,38
2064.354,13831,23993,26,19
2064.871,13824,23996,26,38
2065.344,13824,24012,26,19
2065.919,13831,24018,26,38
2066.461,13824,23968,26,18
2066.828,13831,23996,26,38
2067.323,13824,23968,26,19
2067.816,13824,24006,26,38
2068.319,13831,23996,26,19
2068.843,13831,23990,26,38
2069.293,13827,23956,26,19
2069.916,13827,23993,26,38
2070.333,13827,24021,26,19
2070.941,13831,24012,26,38
2071.298,13827,23981,26,19
2071.833,13824,23993,26,38
2072.405,13827,23959,26,19
2072.788,13827,24000,26,38
2073.348,13831,23971,26,19
2073.840,13831,23978,26,38
2074.395,13834,23990,26,19
2074.934,13831,24021,26,38
2075.324,13831,23953,26,19
2075.831,13831,23975,26,38
2076.326,13834,24034,26,19
2076.832,13834,24006,26,38
2077.288,13834,24012,26,19
2077.804,13827,23968,26,38
2078.376,13831,24021,26,19
2078.877,13834,24009,26,38
2079.400,13834,23975,26,19
2079.835,13834,24009,26,38
2080.352,13831,23968,26,19
2080.798,13834,24012,26,38
2081.338,13834,23975,26,19
2081.847,13838,23971,26,38
2082.301,13842,23987,26,19
2082.879,13838,24034,26,38
2083.324,13838,23975,26,19
2083.794,13834,23971,26,38
2084.360,13834,23956,26,19
2084.861,13838,24018,26,38
2085.352,13838,24000,26,19
2085.847,13838,23937,26,38
2086.388,13838,23993,26,19
2086.782,13831,23934,26,38
2087.300,13834,24006,26,19
2087.808,13838,24031,26,38
2088.311,13838,23981,26,19
2088.846,13842,24012,26,38
2089.280,13845,24034,26,19
2089.909,13834,24009,26,38
2090.398,13838,23956,26,19
2090.795,13834,23981,26,38
2091.296,13838,23962,26,19
2091.900,13845,23975,26,38
2092.317,13845,23978,26,19
2092.859,13838,23981,26,38
2093.305,13838,23987,26,19
2093.824,13842,24018,26,38
2094.311,13838,24021,26,19
2094.779,13838,23987,26,38
2095.356,13845,23918,26,19
2095.796,13845,23996,26,38
2096.369,13838,23975,26,19
2096.793,13842,23978,26,38
2097.309,13838,24021,26,19
2097.785,13838,24012,26,38
2098.329,13838,24000,26,19
2098.861,13845,23950,26,38
2099.313,13838,23956,26,19
2099.819,13838,23962,26,38
2100.318,13845,23996,26,19
2100.825,13849,24006,26,38
2101.276,13849,23971,26,19
2101.849,13845,24015,26,38
2102.314,13842,23975,26,19
2102.824,13842,23962,26,38
2103.320,13849,24015,26,19
2103.859,13845,24012,26,38
2104.368,13845,23996,26,19
2104.773,13852,23959,26,38
2105.373,13852,23996,26,19
2105.843,13845,23934,26,38
2107.040,13845,24000,26,19
2107.295,13845,24021,26,38
2107.311,13849,23987,26,19
2107.815,13849,24012,26,38
2108.285,13852,23962,26,19
2108.855,13852,23946,26,38
2109.375,13849,24018,26,19
2109.798,13852,23981,26,38
2110.403,13852,24018,26,19
2110.904,13852,24006,26,38
2111.353,13845,23978,26,19
2111.819,13852,23975,26,38
2112.268,13849,23978,26,19
2112.831,13849,23950,26,38
2113.387,13856,23928,26,19
2113.873,13849,23959,26,38
2114.365,13852,23953,26,19
2114.868,13852,23956,26,38
2115.284,13852,23993,26,19
2115.885,13856,23996,26,38
2116.372,13856,23981,26,19
2116.812,13856,23962,26,38
2117.268,13856,23962,26,19
2117.768,13852,23981,26,38
2118.272,13849,24006,26,19
2118.775,13860,24040,26,38
2119.329,13856,24012,26,19
2119.887,13852,24037,26,38
2120.285,13856,24018,26,19
2120.877,13852,23981,26,38
2121.427,13856,24000,26,19
2121.903,13856,24006,26,38
2122.302,13852,24012,26,19
2122.859,13860,24009,26,38
2123.274,13856,23975,26,19
2123.892,13860,23993,26,38
2124.266,13863,23956,26,19
2124.816,13860,24006,26,38
2125.285,13863,24034,26,19
2125.765,13856,23962,26,38
2126.331,13863,24040,26,19
2126.848,13860,23993,26,38
2127.276,13863,23990,26,19
2127.847,13860,24021,26,38
2128.305,13863,23981,26,19
2128.844,13860,24006,26,38
2129.353,13863,23937,26,19
2129.814,13863,24031,26,38
2130.344,13860,24000,26,19
2130.768,13863,23993,26,38
2131.401,13856,23987,26,19
2131.851,13863,24028,26,38
2132.348,13860,24062,26,19
2132.770,13860,23978,26,38
2133.314,13870,23950,26,19
2133.778,13870,23981,26,38
2134.378,13863,23950,26,19
2134.796,13863,23996,26,38
2135.303,13867,23962,26,19
2135.808,13867,23993,26,38
2136.255,13863,23996,26,19
2136.756,13860,23987,26,38
2137.266,13867,23987,26,19
2137.883,13867,23996,26,38
2138.263,13863,23987,26,19
2138.925,13863,24006,26,38
2139.283,13867,24012,26,19
2139.799,13867,24009,26,38
2140.271,13867,23978,26,19
2140.808,13863,24000,26,38
2141.431,13870,24012,26,19
2141.777,13870,24021,26,38
2142.267,13867,23962,26,19
2142.926,13867,24006,26,38
2143.256,13874,24012,26,19
2143.929,13867,24031,26,38
2144.267,13870,24015,26,19
2144.845,13874,23968,26,38
2145.332,13874,24012,26,19
2145.791,13870,24006,26,38
2146.479,13874,24009,26,19
2146.826,13870,24012,26,38
2147.283,13874,24021,26,19
2147.794,13874,24006,26,38
2148.257,13874,23990,26,19
2148.816,13870,24050,26,38
2149.339,13870,23987,26,19
2149.875,13874,24034,26,38
2150.325,13874,23987,26,19
2150.862,13870,24006,26,38
2151.275,13874,24012,26,19
2151.789,13878,24012,26,38
2152.299,13874,23959,26,19
2152.817,13874,24000,26,38
2153.251,13870,24018,26,19
2153.871,13874,24015,26,38
2154.272,13878,23978,26,19
2154.786,13870,23962,26,38
2155.282,13867,24009,26,19
2155.748,13874,24006,26,38
2156.247,13878,23987,26,19
2156.761,13874,24012,26,38
2157.321,13878,23971,26,19
2157.757,13878,24006,26,38
2158.306,13881,23981,26,19
2158.760,13885,24000,26,38
2159.376,13874,23996,26,19
2159.780,13881,24009,26,38
2160.245,13878,23937,26,19
2160.741,13885,24009,26,38
2161.252,13881,23962,26,19
2161.796,13878,23978,26,38
2162.269,13885,24009,26,19
2162.764,13878,24006,26,38
2163.340,13881,23996,26,19
2163.783,13885,23990,26,38
2164.268,13881,24018,26,19
2164.907,13878,23993,26,38
2165.249,13881,23981,26,19
2165.888,13885,24012,26,38
2166.255,13885,23987,26,19
2166.784,13881,24021,26,38
2167.304,13881,23981,26,19
2167.869,13885,24018,26,38
2168.324,13885,23987,26,19
2168.817,13888,24056,26,38
2169.319,13885,23990,26,19
2169.852,13885,24006,26,38
2170.313,13885,24015,26,19
2170.754,13885,23996,26,38
2171.345,13888,23978,26,19
2171.879,13888,23990,26,38
2172.356,13881,24018,26,19
2172.775,13885,23975,26,38
2173.285,13892,23996,26,19
2173.764,13885,23981,26,38
2174.244,13888,24012,26,19
2174.778,13888,24021,26,38
2175.256,13881,24012,26,19
2175.862,13888,23990,26,38
2176.348,13888,23990,26,19
2176.789,13892,24000,26,38
2177.308,13888,24006,26,19
2177.825,13892,23971,26,38
2178.336,13885,24040,26,19
2178.744,13896,23975,26,38
2179.244,13888,23962,26,19
2179.841,13885,23975,26,38
2180.270,13899,23990,26,19
2180.870,13888,23981,26,38
2181.356,13892,23990,26,19
2181.892,13896,23990,26,38
2182.285,13888,24009,26,19
2182.867,13892,23993,26,38
2183.327,13896,23981,26,19
2183.840,13896,24009,26,38
2184.318,13896,23962,26,19
2184.823,13892,23990,26,38
2185.282,13892,23950,26,19
2185.740,13892,23990,26,38
2186.638,13892,23978,26,19
2186.796,13896,23953,26,38
2187.260,13899,23946,26,19
2187.893,13896,24012,26,38
2188.347,13892,23971,26,19
2188.845,13885,23934,26,38
2189.348,13892,23968,26,19
2189.747,13896,23953,26,38
2190.311,13899,23968,26,19
2190.735,13903,23940,26,38
2191.236,13896,23962,26,19
2191.733,13899,23950,26,38
2192.254,13899,23968,26,19
2192.739,13899,24006,26,38
2193.233,13892,23978,26,19
2193.747,13899,23968,26,38
2194.261,13896,23934,26,19
2194.791,13906,23953,26,38
2195.309,13903,23962,26,19
2195.809,13899,23993,26,38
2196.313,13896,24006,26,19
2196.808,13899,24009,26,38
2197.299,13903,23959,26,19
2197.740,13903,23975,26,38
2198.243,13903,23978,26,19
2198.796,13896,23981,26,38
2199.316,13903,24018,26,19
2199.825,13899,23993,26,38
2200.272,13906,23962,26,19
2200.850,13899,23962,26,38
2201.249,13906,23971,26,19
2201.812,13903,23968,26,38
2202.399,13903,23909,26,19
2202.759,13906,23940,26,38
2203.310,13903,23962,26,19
2203.729,13899,23975,26,38
2204.327,13903,23971,26,19
2204.808,13906,23956,26,38
2205.228,13906,23975,26,19
2205.737,13896,23959,26,38
2206.320,13914,23950,26,19
2206.852,13914,23953,26,38
2207.259,13906,23959,26,19
2207.797,13906,23978,26,38
2208.234,13906,23959,26,19
2208.746,13906,23971,26,38
2209.365,13906,23975,26,19
2209.848,13906,23987,26,38
2210.254,13910,23981,26,19
2210.871,13914,23996,26,38
2211.236,13910,23987,26,19
2211.738,13910,23971,26,38
2212.283,13910,24015,26,19
2212.765,13914,24009,26,38
2213.273,13910,23990,26,19
2213.785,13906,24009,26,38
2214.312,13906,23987,26,19
2214.720,13914,23959,26,38
2215.287,13910,24006,26,19
2215.788,13910,23956,26,38
2216.303,13914,24009,26,19
2216.739,13917,23971,26,38
2217.253,13910,24018,26,19
2217.844,13906,24012,26,38
2218.280,13917,23962,26,19
2218.761,13917,23987,26,38
2219.321,13917,24018,26,19
2219.822,13914,23993,26,38
2220.235,13917,24012,26,19
2220.728,13917,24000,26,38
2221.279,13917,23996,26,19
2221.851,13914,24006,26,38
2222.448,13914,23962,26,19
2222.752,13914,23978,26,38
2223.375,13917,24012,26,19
2223.724,13921,23971,26,38
2224.249,13921,23990,26,19
2224.787,13917,23975,26,38
2225.298,13917,23978,26,19
2225.849,13921,23971,26,38
2226.656,13914,23946,26,19
2226.794,13917,23987,26,38
2227.236,13917,23971,26,19
2227.782,13914,23981,26,38
2228.237,13917,23993,26,19
2228.733,13921,23971,26,38
2229.238,13917,23978,26,19
2229.763,13924,23981,26,38
2230.292,13921,23975,26,19
2230.741,13921,23962,26,38
2231.222,13928,24006,26,19
2231.839,13921,23990,26,38
2232.252,13921,24009,26,19
2232.733,13921,24000,26,38
2233.328,13921,23953,26,19
2233.730,13917,23990,26,38
2234.240,13924,23937,26,19
2234.796,13924,23975,26,38
2235.298,13924,24006,26,19
2235.768,13932,24000,26,38
2236.301,13924,24009,26,19
2236.836,13928,24000,26,38
2237.226,13924,23990,26,19
2237.829,13924,24000,26,38
2238.260,13928,23978,26,19
2238.743,13932,23978,26,38
2239.261,13928,24021,26,19
2239.813,13921,23981,26,38
2240.216,13928,24012,26,19
2240.800,13932,24009,26,38
2241.241,13928,24018,26,19
2241.918,13928,23978,26,38
2242.206,13932,23987,26,19
2242.807,13928,23993,26,38
2243.311,13924,23975,26,19
2243.803,13935,24012,26,38
2244.234,13928,23978,26,19
2244.833,13932,24028,26,38
2245.232,13928,24034,26,19
2245.708,13932,24012,26,38
2246.528,13932,23971,26,19
2246.811,13932,23990,26,38
2247.224,13924,23981,26,19
2247.776,13932,24046,26,38
2248.265,13935,23993,26,19
2248.797,13932,23968,26,38
2249.259,13928,23987,26,19
2249.733,13928,23975,26,38
2250.245,13935,24009,26,19
2250.743,13932,23971,26,38
2251.337,13935,23971,26,19
2251.717,13935,23990,26,38
2252.253,13939,24031,26,19
2252.720,13932,23959,26,38
2253.223,13932,23968,26,19
2253.764,13939,23971,26,38
2254.330,13932,23959,26,19
2254.779,13935,23931,26,38
2255.353,13935,23975,26,19
2255.710,13932,23940,26,38
2256.264,13939,23993,26,19
2256.716,13932,23968,26,38
2257.312,13939,23993,26,19
2257.744,13939,23975,26,38
2258.263,13939,23956,26,19
2258.728,13939,23996,26,38
2259.199,13939,23978,26,19
2259.781,13935,23959,26,38
2260.217,13939,23978,26,19
2260.706,13939,23953,26,38
2261.203,13946,23990,26,19
2261.699,13942,24018,26,38
2262.196,13939,23931,26,19
2262.750,13935,23981,26,38
2263.199,13935,23978,26,19
2263.755,13939,23978,26,38
2264.195,13942,23946,26,19
2264.717,13942,24006,26,38
2265.232,13942,24006,26,19
2265.751,13946,23962,26,38
2266.350,13935,24009,26,19
2266.692,13946,23987,26,38
2267.220,13942,23934,26,19
2267.705,13946,23962,26,38
2268.216,13946,23981,26,19
2268.704,13942,23953,26,38
2269.223,13942,23950,26,19
2269.704,13950,23996,26,38
2270.229,13939,23975,26,19
2270.730,13942,23978,26,38
2271.223,13950,23981,26,19
2271.691,13950,23956,26,38
2272.349,13953,23968,26,19
2272.706,13953,23956,26,38
2273.315,13953,23946,26,19
2273.707,13942,23971,26,38
2274.214,13950,23962,26,19
2274.719,13946,23975,26,38
2275.278,13950,24006,26,19
2275.702,13946,23990,26,38
2276.224,13950,23996,26,19
2276.725,13950,23968,26,38
2277.227,13950,23993,26,19
2277.699,13946,23987,26,38
2278.284,13946,23981,26,19
2278.774,13950,23978,26,38
2279.288,13950,23934,26,19
2279.776,13950,23978,26,38
2280.214,13950,23975,26,19
2280.741,13953,23959,26,38
2281.352,13950,23996,26,19
2281.715,13946,23959,26,38
2282.263,13950,23990,26,19
2282.701,13950,23981,26,38
2283.251,13950,23971,26,19
2283.721,13957,23959,26,38
2284.215,13950,23981,26,19
2284.720,13953,24000,26,38
2285.183,13950,23993,26,19
2285.722,13950,23975,26,38
2286.191,13950,23962,26,19
2286.710,13960,23975,26,38
2287.213,13960,23962,26,19
2287.721,13953,23968,26,38
2288.273,13953,24000,26,19
2288.680,13953,23987,26,38
2289.259,13953,23950,26,19
2289.688,13953,23990,26,38
2290.192,13953,23971,26,19
2290.688,13957,23975,26,38
2291.208,13960,23990,26,19
2291.687,13957,23956,26,38
2292.285,13960,23978,26,19
2292.827,13960,23978,26,38
2293.248,13960,23993,26,19
2293.821,13957,23971,26,38
2294.233,13957,23993,26,19
2294.677,13957,23968,26,38
2295.216,13953,23953,26,19
2295.710,13960,24000,26,38
2296.327,13964,23959,26,19
2296.680,13960,23975,26,38
2297.239,13957,23993,26,19
2297.788,13968,23996,26,38
2298.256,13964,23956,26,19
2298.763,13960,23968,26,38
2299.221,13964,23975,26,19
2299.758,13964,23975,26,38
2300.193,13964,23996,26,19
2300.781,13964,24006,26,38
2301.176,13968,23978,26,19
2301.689,13964,23959,26,38
2302.233,13964,23990,26,19
2302.696,13964,23981,26,38
2303.198,13964,23968,26,19
2303.740,13960,23990,26,38
2304.222,13964,24000,26,19
2304.819,13968,24018,26,38
2305.279,13964,23946,26,19
2305.690,13968,23981,26,38
2306.335,13964,23968,26,19
2306.680,13964,24000,26,38
2307.171,13968,23956,26,19
2307.779,13968,23950,26,38
2308.237,13964,23996,26,19
2308.793,13971,23946,26,38
2309.174,13960,23978,26,19
2309.727,13968,23981,26,38
2310.276,13960,23975,26,19
2310.707,13975,23950,26,38
2311.356,13968,23968,26,19
2311.776,13968,23978,26,38
2312.248,13964,24018,26,19
2312.743,13964,23996,26,38
2313.177,13968,24000,26,19
2313.761,13964,23962,26,38
2314.221,13975,23981,26,19
2314.683,13968,23975,26,38
2315.201,13968,23968,26,19
2315.689,13971,24009,26,38
2316.199,13971,23968,26,19
2316.692,13978,23993,26,38
2317.286,13971,23981,26,19
2317.738,13971,24000,26,38
2318.229,13975,24000,26,19
2318.768,13971,23956,26,38
2319.229,13975,23996,26,19
2319.680,13975,23987,26,38
2320.256,13975,23975,26,19
2320.667,13978,23975,26,38
2321.200,13975,23959,26,19
2321.764,13978,23981,26,38
2322.172,13971,23971,26,19
2322.739,13975,23975,26,38
2323.241,13978,23959,26,19
2323.665,13982,23987,26,38
2324.164,13986,23987,26,19
2324.732,13978,23959,26,38
2325.274,13978,23981,26,19
2325.808,13978,23946,26,38
2326.260,13978,24006,26,19
2326.689,13978,24009,26,38
2327.205,13982,24000,26,19
2327.671,13975,23981,26,38
2328.169,13978,23968,26,19
2328.731,13978,23987,26,38
2329.172,13982,24015,26,19
2329.683,13978,23937,26,38
2330.184,13978,23971,26,19
2330.743,13978,23987,26,38
2331.200,13978,23981,26,19
2331.753,13978,23962,26,38
2332.191,13978,23987,26,19
2332.767,13982,23946,26,38
2333.176,13978,23987,26,19
2333.734,13986,23921,26,38
2334.164,13986,23962,26,19
2334.737,13982,23959,26,38
2335.212,13986,23990,26,19
2335.672,13982,23953,26,38
2336.238,13989,23987,26,19
2336.708,13986,23956,26,38
2337.177,13982,23959,26,19
2337.665,13986,23971,26,38
2338.183,13986,23928,26,19
2338.734,13989,23946,26,38
2339.212,13989,23937,26,19
2339.661,13989,23971,26,38
2340.306,13989,23981,26,19
2340.731,13986,23971,26,38
2341.221,13989,23931,26,19
2341.703,13989,23981,26,38
2342.155,13989,23953,26,19
2342.652,13989,23962,26,38
2343.256,13993,23971,26,19
2343.676,13989,23921,26,38
2344.251,13989,23968,26,19
2344.720,13989,23962,26,38
2345.199,13986,23981,26,19
2345.671,13989,23962,26,38
2346.297,13989,23940,26,19
2346.704,13989,23981,26,38
2347.239,13996,23950,26,19
2347.659,13993,23971,26,38
2348.221,13993,23996,26,19
2348.711,13993,23971,26,38
2349.246,13993,23962,26,19
2349.715,13996,23978,26,38
2350.182,13996,23962,26,19
2350.704,13993,23990,26,38
2351.194,13993,23968,26,19
2351.657,13996,23996,26,38
2352.163,13989,23990,26,19
2352.646,13993,23993,26,38
2353.216,13993,23959,26,19
2353.648,13996,23928,26,38
2354.166,14004,23993,26,19
2354.721,14000,23971,26,38
2355.219,14004,23968,26,19
2355.759,13993,23971,26,38
2356.328,13996,23953,26,19
2356.652,14000,23971,26,38
2357.186,13996,23981,26,19
2357.655,13996,23981,26,38
2358.155,13993,23990,26,19
2358.763,13996,23978,26,38
2359.207,14004,23990,26,19
2359.748,13996,23987,26,38
2360.175,14004,24009,26,19
2360.695,14004,24015,26,38
2361.256,13996,23953,26,19
2361.743,13996,23981,26,38
2362.140,14000,23950,26,19
2362.692,13996,24000,26,38
2363.226,13996,23981,26,19
2363.709,14000,24006,26,38
2364.207,14007,23975,26,19
2364.765,14004,23981,26,38
2365.208,14000,23996,26,19
2365.712,14000,23962,26,38
2366.161,14004,23990,26,19
2366.639,14004,23962,26,38
2367.146,14000,23971,26,19
2367.640,14004,24000,26,38
2368.191,14007,23956,26,19
2368.712,14011,23962,26,38
2369.149,14007,23940,26,19
2369.656,14011,23956,26,38
2370.248,14000,23950,26,19
2370.727,14004,23959,26,38
2371.140,14014,23990,26,19
2371.656,14007,23940,26,38
2372.332,14004,23971,26,19
2372.729,14011,23950,26,38
2373.373,14014,23968,26,19
2373.636,14007,23931,26,38
2374.198,14011,24000,26,19
2374.647,14011,24009,26,38
2375.221,14007,23975,26,19
2375.640,14011,23956,26,38
2376.263,14011,23975,26,19
2376.733,14007,23993,26,38
2377.261,14011,23990,26,19
2377.784,14011,23987,26,38
2378.177,14007,23956,26,19
2378.746,14014,23953,26,38
2379.172,14014,23981,26,19
2379.739,14014,23978,26,38
2380.343,14014,23975,26,19
2380.737,14014,23987,26,38
2381.156,14014,23956,26,19
2381.811,14014,23953,26,38
2382.147,14007,23950,26,19
2382.680,14022,23981,26,39
2383.180,14022,23987,26,19
2383.869,14018,23962,26,38
2384.132,14014,23968,26,19
2384.686,14018,23962,26,38
2385.160,14018,23968,26,19
2385.630,14014,23968,26,38
2386.132,14014,23990,26,19
2386.667,14018,23993,26,38
2387.198,14022,23996,26,19
2387.665,14022,23981,26,38
2388.136,14018,23990,26,19
2388.752,14018,23968,26,38
2389.167,14018,23959,26,19
2389.632,14022,24006,26,38
2390.143,14014,23962,26,19
2390.698,14022,23971,26,38
2391.243,14018,23996,26,19
2391.732,14029,23956,26,39
2392.207,14018,23971,26,19
2392.647,14018,24009,26,38
2393.134,14018,24012,26,19
2393.724,14025,23981,26,38
2394.133,14018,23975,26,19
2394.751,14018,23975,26,38
2395.128,14022,23996,26,19
2395.691,14022,23968,26,38
2396.151,14029,23978,26,19
2396.665,14032,23946,26,38
2397.124,14029,23971,26,19
2397.719,14025,24000,26,38
2398.192,14029,23940,26,19
2398.617,14025,23937,26,38
2399.152,14025,23953,26,19
2399.711,14022,23950,26,38
2400.213,14025,23940,26,19
2400.648,14025,23987,26,38
2401.160,14029,23975,26,19
2401.633,14032,23971,26,38
2402.181,14022,23990,26,19
2402.715,14029,23953,26,38
2403.137,14029,23978,26,19
2403.617,14029,23987,26,38
2404.160,14029,24009,26,19
2404.637,14029,23975,26,38
2405.138,14029,23978,26,19
2405.706,14029,23962,26,38
2406.247,14025,23946,26,19
2406.735,14036,23996,26,39
2407.234,14029,23981,26,19
2407.685,14032,23996,26,38
2408.164,14029,23971,26,19
2408.617,14032,23962,26,38
2409.244,14032,23978,26,19
2409.692,14036,23950,26,38
2410.192,14029,24012,26,19
2410.627,14036,23962,26,38
2411.117,14036,23971,26,19
2411.628,14036,23990,26,38
2412.115,14032,23975,26,19
2412.682,14036,23993,26,38
2413.128,14036,23950,26,19
2413.668,14040,23968,26,38
2414.212,14029,23971,26,19
2414.701,14036,23950,26,38
2415.136,14036,23962,26,19
2415.653,14036,23950,26,38
2416.152,14036,23931,26,19
2416.616,14036,24009,26,38
2417.272,14036,23978,26,19
2417.623,14032,23987,26,38
2418.143,14036,23959,26,19
2418.628,14036,23990,26,38
2419.144,14040,23981,26,19
2419.635,14040,23971,26,38
2420.114,14043,23971,26,19
2420.699,14040,23953,26,38
2421.147,14043,23987,26,19
2421.635,14036,23940,26,38
2422.153,14040,23978,26,19
2422.695,14040,24015,26,38
2423.156,14040,23940,26,19
2423.675,14040,23981,26,38
2424.106,14043,23981,26,19
2424.651,14043,23971,26,38
2425.212,14040,23990,26,19
2425.724,14043,23975,26,38
2426.265,14040,23946,26,19
2426.664,14040,24037,26,38
2427.136,14040,24000,26,19
2427.676,14043,23993,26,38
2428.252,14043,24018,26,19
2428.632,14047,23993,26,38
2429.117,14040,23934,26,19
2429.668,14040,23959,26,38
2430.125,14047,23962,26,19
2430.679,14047,23950,26,38
2431.220,14043,24006,26,19
2431.619,14043,24031,26,38
2432.117,14043,23971,26,19
2432.647,14047,23981,26,38
2433.231,14047,24012,26,19
2433.664,14043,24000,26,38
2434.145,14050,23996,26,19
2434.608,14043,23981,26,38
2435.112,14050,23962,26,19
2435.676,14047,23962,26,38
2436.159,14054,23978,26,19
2436.647,14054,24006,26,38
2437.153,14050,23959,26,19
2437.611,14054,23934,26,38
2438.151,14050,24009,26,19
2438.604,14050,24012,26,38
2439.111,14054,23950,26,19
2439.734,14047,23996,26,38
2440.115,14050,24012,26,19
2440.701,14054,23953,26,38
2441.153,14054,23971,26,19
2441.684,14058,23981,26,38
2442.152,14050,23975,26,19
2442.620,14058,23956,26,38
2443.237,14050,23946,26,19
2443.692,14058,23993,26,39
2444.189,14047,23996,26,19
2444.718,14061,23981,26,39
2445.140,14058,23975,26,19
2445.603,14054,23990,26,38
2446.164,14054,24028,26,19
2446.644,14054,23990,26,38
2447.091,14050,23993,26,19
2447.595,14058,23996,26,39
2448.105,14054,24000,26,19
2448.623,14054,24012,26,38
2449.119,14058,24006,26,19
2449.852,14054,23962,26,38
2450.233,14058,23971,26,19
2450.600,14050,23937,26,38
2451.158,14054,23978,26,19
2451.655,14061,23996,26,39
2452.253,14061,23987,26,19
2452.681,14054,23996,26,38
2453.203,14061,24018,26,19
2453.692,14061,24000,26,38
2454.285,14061,23996,26,19
2454.669,14065,23959,26,38
2455.159,14061,23981,26,19
2455.668,14061,23981,26,38
2456.096,14065,23993,26,19
2456.605,14061,23993,26,38
2457.096,14061,23978,26,19
2457.588,14061,23971,26,38
2458.192,14061,24000,26,19
2458.743,14065,23946,26,38
2459.181,14061,23975,26,19
2459.670,14061,23956,26,38
2460.147,14068,23934,26,19
2460.595,14068,23968,26,38
2461.105,14072,24006,26,19
2461.696,14072,23978,26,38
2462.098,14072,23962,26,19
2462.701,14065,23968,26,38
2463.125,14061,23975,26,19
2463.626,14068,23975,26,39
2464.151,14072,23990,26,19
2464.682,14068,23968,26,38
2465.171,14065,23993,26,19
2465.712,14068,23971,26,38
2466.429,14068,23987,26,19
2466.652,14068,23971,26,38
2467.094,14072,23968,26,19
2467.608,14072,23975,26,38
2468.107,14068,23981,26,19
2468.622,14076,23975,26,39
2469.115,14068,23968,26,19
2469.676,14065,23959,26,38
2470.092,14072,23962,26,19
2470.625,14072,23978,26,38
2471.152,14076,23978,26,19
2471.664,14068,23981,26,38
2472.100,14076,23962,26,19
2472.633,14076,23981,26,38
2473.135,14072,23928,26,19
2473.746,14076,23953,26,38
2474.188,14079,23993,26,19
2474.690,14076,23993,26,38
2475.119,14072,23962,26,19
2475.656,14072,23987,26,38
2476.204,14076,23975,26,19
2476.622,14072,24000,26,38
2477.138,14079,23956,26,19
2477.605,14083,23981,26,38
2478.236,14083,23962,26,19
2478.609,14079,23971,26,38
2479.192,14076,23978,26,19
2479.633,14079,23987,26,38
2480.152,14086,23978,26,19
2480.584,14079,23975,26,38
2481.083,14079,23950,26,19
2481.676,14076,23981,26,38
2482.210,14079,23950,26,19
2482.704,14083,23996,26,38
2483.117,14079,23981,26,19
2483.576,14079,23990,26,38
2484.102,14083,23981,26,19
2484.676,14083,23993,26,38
2485.073,14079,23968,26,19
2485.612,14086,24018,26,39
2486.075,14079,23981,26,19
2486.609,14079,23968,26,38
2487.084,14086,23987,26,19
2487.599,14079,23993,26,38
2488.084,14076,23987,26,19
2488.660,14083,23978,26,39
2489.111,14090,23981,26,19
2489.592,14079,23996,26,38
2490.205,14083,24009,26,19
2490.584,14086,23956,26,38
2491.194,14086,23996,26,19
2491.612,14086,23962,26,38
2492.144,14086,23987,26,19
2492.576,14076,23996,26,38
2493.117,14094,23981,26,19
2493.611,14094,23971,26,38
2494.100,14086,23981,26,19
2494.616,14083,23993,26,38
2495.084,14086,24006,26,19
2495.607,14090,24006,26,38
2496.185,14090,24000,26,19
2496.615,14090,23990,26,38
2497.106,14090,23978,26,19
2497.608,14086,23996,26,38
2498.135,14086,24000,26,19
2498.604,14090,23956,26,38
2499.067,14090,23987,26,19
2499.700,14094,23975,26,38
2500.076,14094,23987,26,19
2500.690,14090,24015,26,38
2501.091,14090,23975,26,19
2501.662,14086,23968,26,38
2502.144,14097,23981,26,19
2502.664,14090,24000,26,38
2503.121,14097,24000,26,19
2503.664,14097,23962,26,38
2504.072,14094,23981,26,19
2504.695,14094,23978,26,38
2505.193,14090,23987,26,19
2505.561,14094,24000,26,38
2506.149,14097,23990,26,19
2506.632,14097,23968,26,38
2507.163,14097,23962,26,19
2507.648,14101,23968,26,38
2508.060,14097,23987,26,19
2508.675,14097,24000,26,38
2509.089,14097,23978,26,19
2509.563,14101,23959,26,38
2510.115,14094,23987,26,19
2510.619,14094,23971,26,38
2511.113,14097,23990,26,19
2511.615,14104,23978,26,38
2512.087,14101,23971,26,19
2512.644,14097,23993,26,38
2513.163,14101,23990,26,19
2513.594,14104,23993,26,38
2514.143,14104,23968,26,19
2514.664,14101,23978,26,38
2515.179,14097,23962,26,19
2515.559,14101,24009,26,38
2516.102,14097,23987,26,19
2516.576,14101,23993,26,38
2517.265,14104,23987,26,19
